Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
xerath,52.99%,47.01%,58.21%,41.79%,2.75 : 1,2.42 : 1,45.64%,47.14%,"24,190","25,339","18'51""","17'24""",52.99%,47.01%,50.69%,51.64%,5.23%,4.29%,21.82%,5.04%
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,51.29%,48.71%,65.71%,34.29%,3.10 : 1,1.42 : 1,47.10%,37.90%,"23,596","21,040","18'40""","15'51""",51.29%,48.71%,50.69%,50.32%,5.23%,7.64%,21.82%,19.92%
yone,59.72%,40.28%,70.32%,29.68%,3.32 : 1,1.30 : 1,46.04%,35.44%,"27,490","20,947","17'9""","17'45""",59.72%,40.28%,50.69%,47.04%,5.23%,4.78%,21.82%,4.77%
yorick,,,,,,,,,,,,,,,,,,,,
yuumi,,,,,,,,,,,,,,,,,,,,
zac,,,,,,,,,,,,,,,,,,,,
zed,49.75%,50.25%,53.30%,46.70%,2.41 : 1,1.96 : 1,44.52%,42.45%,"23,329","24,237","17'51""","16'59""",49.75%,50.25%,50.69%,49.91%,5.23%,6.70%,21.82%,28.53%
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,52.86%,47.14%,56.59%,43.41%,2.66 : 1,2.13 : 1,44.27%,42.62%,"24,550","25,596","17'22""","16'24""",52.86%,47.14%,50.69%,49.18%,5.23%,0.53%,21.82%,0.16%
zilean,,,,,,,,,,,,,,,,,,,,
zoe,50.00%,50.00%,54.52%,45.48%,2.59 : 1,2.16 : 1,45.76%,46.27%,"22,415","24,076","18'43""","16'42""",50.00%,50.00%,50.69%,52.37%,5.23%,4.27%,21.82%,8.20%
zyra,,,,,,,,,,,,,,,,,,,,
