Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
volibear,58.37%,41.63%,47.67%,52.33%,1.73 : 1,1.56 : 1,35.56%,33.98%,"20,638","18,730","17'17""","15'22""",58.37%,41.63%,52.37%,49.72%,3.67%,2.76%,4.67%,4.44%
warwick,52.17%,47.83%,42.45%,57.55%,1.72 : 1,2.00 : 1,38.43%,38.93%,"23,126","19,554","17'20""","16'33""",52.17%,47.83%,52.37%,52.90%,3.67%,2.22%,4.67%,4.69%
wukong,48.72%,51.28%,48.83%,51.17%,1.89 : 1,1.87 : 1,36.93%,32.78%,"34,298","23,915","18'2""","15'21""",48.72%,51.28%,52.37%,50.47%,3.67%,7.37%,4.67%,15.58%
xayah,,,,,,,,,,,,,,,,,,,,
xerath,,,,,,,,,,,,,,,,,,,,
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,49.62%,50.38%,47.29%,52.71%,1.82 : 1,1.61 : 1,37.60%,34.17%,"19,287","21,193","18'31""","15'20""",49.62%,50.38%,52.37%,50.03%,3.67%,2.95%,4.67%,19.69%
yone,51.68%,48.32%,47.89%,52.11%,1.73 : 1,1.72 : 1,36.94%,34.95%,"21,194","25,014","18'34""","16'1""",51.68%,48.32%,52.37%,47.51%,3.67%,3.96%,4.67%,4.75%
yorick,53.29%,46.71%,44.85%,55.15%,1.97 : 1,1.68 : 1,37.14%,31.01%,"23,411","21,358","18'36""","14'6""",53.29%,46.71%,52.37%,50.17%,3.67%,3.27%,4.67%,12.12%
yuumi,,,,,,,,,,,,,,,,,,,,
zac,51.47%,48.53%,35.53%,64.47%,1.57 : 1,2.52 : 1,34.91%,42.47%,"24,032","17,792","17'13""","15'10""",51.47%,48.53%,52.37%,52.66%,3.67%,0.94%,4.67%,1.96%
zed,,,,,,,,,,,,,,,,,,,,
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,,,,,,,,,,,,,,,,,,,,
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
