Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
viktor,51.34%,48.66%,52.69%,47.31%,2.46 : 1,2.28 : 1,46.25%,44.37%,"22,984","25,939","17'39""","17'18""",51.34%,48.66%,52.49%,49.75%,2.84%,5.70%,3.51%,4.21%
vladimir,44.31%,55.69%,45.47%,54.53%,2.24 : 1,2.55 : 1,45.47%,43.24%,"26,318","27,271","16'24""","18'36""",44.31%,55.69%,52.49%,51.41%,2.84%,4.55%,3.51%,10.55%
volibear,,,,,,,,,,,,,,,,,,,,
warwick,,,,,,,,,,,,,,,,,,,,
wukong,53.80%,46.20%,43.91%,56.09%,2.18 : 1,2.52 : 1,47.12%,45.99%,"25,330","21,608","16'32""","18'54""",53.80%,46.20%,52.49%,50.71%,2.84%,5.21%,3.51%,21.54%
xayah,,,,,,,,,,,,,,,,,,,,
xerath,48.61%,51.39%,42.52%,57.48%,2.13 : 1,3.22 : 1,45.76%,50.86%,"24,195","28,035","17'40""","17'36""",48.61%,51.39%,52.49%,51.65%,2.84%,4.28%,3.51%,4.99%
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,53.37%,46.63%,57.94%,42.06%,2.63 : 1,1.65 : 1,48.14%,39.70%,"24,564","19,591","17'15""","17'10""",53.37%,46.63%,52.49%,50.30%,2.84%,7.65%,3.51%,20.00%
yone,60.87%,39.13%,59.49%,40.51%,2.78 : 1,1.41 : 1,46.91%,35.71%,"27,292","19,148","16'2""","18'34""",60.87%,39.13%,52.49%,47.02%,2.84%,4.78%,3.51%,4.78%
yorick,,,,,,,,,,,,,,,,,,,,
yuumi,,,,,,,,,,,,,,,,,,,,
zac,,,,,,,,,,,,,,,,,,,,
zed,53.01%,46.99%,48.95%,51.05%,2.24 : 1,2.12 : 1,45.97%,43.87%,"24,997","24,634","16'45""","17'59""",53.01%,46.99%,52.49%,49.88%,2.84%,6.70%,3.51%,28.57%
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,52.17%,47.83%,54.10%,45.90%,2.38 : 1,2.34 : 1,46.46%,41.18%,"25,710","26,598","19'29""","16'22""",52.17%,47.83%,52.49%,49.03%,2.84%,0.53%,3.51%,0.16%
zilean,,,,,,,,,,,,,,,,,,,,
zoe,45.70%,54.30%,40.74%,59.26%,2.07 : 1,2.71 : 1,46.37%,48.66%,"23,251","23,801","16'54""","17'35""",45.70%,54.30%,52.49%,52.42%,2.84%,4.27%,3.51%,8.09%
zyra,,,,,,,,,,,,,,,,,,,,
