Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
trundle,51.06%,48.94%,49.23%,50.77%,1.73 : 1,1.56 : 1,37.38%,38.73%,"25,567","22,689","16'27""","14'11""",51.06%,48.94%,52.51%,51.05%,1.69%,2.03%,1.38%,2.32%
tryndamere,58.02%,41.98%,49.32%,50.68%,1.77 : 1,1.64 : 1,37.27%,35.45%,"24,862","19,812","16'6""","14'46""",58.02%,41.98%,52.51%,50.53%,1.69%,2.11%,1.38%,1.67%
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,,,,,,,,,,,,,,,,,,,,
udyr,73.33%,26.67%,64.94%,35.06%,2.43 : 1,1.22 : 1,42.01%,34.53%,"27,988","18,302","14'0""","16'10""",73.33%,26.67%,52.51%,43.94%,1.69%,0.84%,1.38%,2.65%
urgot,50.33%,49.67%,53.95%,46.05%,1.75 : 1,1.74 : 1,38.97%,39.52%,"23,833","21,085","15'48""","17'17""",50.33%,49.67%,52.51%,52.67%,1.69%,2.75%,1.38%,0.87%
varus,64.44%,35.56%,54.58%,45.42%,1.99 : 1,1.28 : 1,40.71%,36.90%,"21,787","22,339","16'6""","17'19""",64.44%,35.56%,52.51%,49.22%,1.69%,0.85%,1.38%,1.58%
vayne,54.24%,45.76%,54.80%,45.20%,1.90 : 1,1.70 : 1,39.61%,36.32%,"20,590","22,626","15'34""","16'49""",54.24%,45.76%,52.51%,49.85%,1.69%,1.22%,1.38%,4.00%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
