Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
smolder,57.50%,42.50%,62.88%,37.12%,2.56 : 1,1.69 : 1,44.97%,41.97%,"28,773","28,233","16'22""","16'44""",57.50%,42.50%,51.41%,46.68%,2.44%,1.18%,1.07%,4.90%
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,56.14%,43.86%,54.91%,45.09%,2.56 : 1,2.39 : 1,49.72%,51.36%,"26,652","25,354","17'1""","15'47""",56.14%,43.86%,51.41%,51.75%,2.44%,1.05%,1.07%,0.71%
sylas,51.95%,48.05%,56.14%,43.86%,2.26 : 1,1.86 : 1,47.92%,46.36%,"26,270","22,953","16'23""","17'17""",51.95%,48.05%,51.41%,50.34%,2.44%,9.59%,1.07%,10.11%
syndra,53.19%,46.81%,58.94%,41.06%,2.30 : 1,1.95 : 1,44.98%,42.90%,"23,299","23,171","17'28""","16'37""",53.19%,46.81%,51.41%,50.87%,2.44%,5.42%,1.07%,4.03%
tahmkench,,,,,,,,,,,,,,,,,,,,
taliyah,51.74%,48.26%,56.55%,43.45%,2.17 : 1,2.09 : 1,45.34%,48.23%,"23,128","24,447","16'48""","16'49""",51.74%,48.26%,51.41%,50.38%,2.44%,2.66%,1.07%,0.75%
talon,50.64%,49.36%,51.60%,48.40%,2.01 : 1,2.11 : 1,46.74%,47.12%,"27,631","27,011","15'45""","16'50""",50.64%,49.36%,51.41%,51.17%,2.44%,2.28%,1.07%,7.81%
taric,,,,,,,,,,,,,,,,,,,,
teemo,,,,,,,,,,,,,,,,,,,,
thresh,,,,,,,,,,,,,,,,,,,,
tristana,58.62%,41.38%,55.21%,44.79%,2.27 : 1,1.85 : 1,42.58%,42.97%,"20,867","20,977","16'30""","14'41""",58.62%,41.38%,51.41%,45.64%,2.44%,0.59%,1.07%,4.86%
trundle,,,,,,,,,,,,,,,,,,,,
tryndamere,,,,,,,,,,,,,,,,,,,,
twistedfate,46.57%,53.43%,55.33%,44.67%,2.30 : 1,2.27 : 1,48.13%,46.16%,"23,958","18,143","17'16""","16'50""",46.57%,53.43%,51.41%,51.43%,2.44%,9.56%,1.07%,12.39%
twitch,,,,,,,,,,,,,,,,,,,,
udyr,,,,,,,,,,,,,,,,,,,,
urgot,,,,,,,,,,,,,,,,,,,,
varus,,,,,,,,,,,,,,,,,,,,
vayne,,,,,,,,,,,,,,,,,,,,
veigar,57.47%,42.53%,59.24%,40.76%,2.30 : 1,1.89 : 1,44.55%,42.33%,"24,268","23,417","16'38""","17'18""",57.47%,42.53%,51.41%,50.65%,2.44%,2.87%,1.07%,0.55%
velkoz,53.03%,46.97%,54.62%,45.38%,2.41 : 1,2.16 : 1,46.86%,44.93%,"26,676","28,554","16'30""","16'35""",53.03%,46.97%,51.41%,52.61%,2.44%,1.20%,1.07%,0.77%
vex,47.11%,52.89%,50.70%,49.30%,1.92 : 1,2.48 : 1,45.57%,49.37%,"20,957","25,492","17'53""","16'10""",47.11%,52.89%,51.41%,52.56%,2.44%,2.85%,1.07%,3.51%
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,51.72%,48.28%,58.89%,41.11%,2.34 : 1,1.94 : 1,46.47%,43.42%,"24,442","26,177","18'21""","17'39""",51.72%,48.28%,51.41%,49.76%,2.44%,5.72%,1.07%,4.23%
vladimir,52.78%,47.22%,54.15%,45.85%,2.19 : 1,2.05 : 1,44.17%,41.41%,"25,645","25,282","17'6""","16'38""",52.78%,47.22%,51.41%,51.38%,2.44%,4.54%,1.07%,10.48%
volibear,,,,,,,,,,,,,,,,,,,,
warwick,,,,,,,,,,,,,,,,,,,,
wukong,51.95%,48.05%,56.14%,43.86%,2.26 : 1,1.86 : 1,47.92%,46.36%,"26,270","22,953","16'23""","17'17""",51.95%,48.05%,51.41%,50.34%,2.44%,9.59%,1.07%,10.11%
xayah,,,,,,,,,,,,,,,,,,,,
xerath,48.94%,51.06%,51.97%,48.03%,2.21 : 1,2.71 : 1,45.98%,49.66%,"24,942","27,547","17'53""","17'29""",48.94%,51.06%,51.41%,51.63%,2.44%,4.30%,1.07%,5.01%
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,50.11%,49.89%,60.71%,39.29%,2.36 : 1,1.59 : 1,46.71%,39.13%,"24,093","21,960","17'38""","15'42""",50.11%,49.89%,51.41%,50.33%,2.44%,7.64%,1.07%,19.94%
yone,53.05%,46.95%,64.29%,35.71%,2.34 : 1,1.47 : 1,45.09%,38.33%,"25,500","23,086","16'31""","16'58""",53.05%,46.95%,51.41%,47.00%,2.44%,4.78%,1.07%,4.78%
yorick,,,,,,,,,,,,,,,,,,,,
yuumi,,,,,,,,,,,,,,,,,,,,
zac,,,,,,,,,,,,,,,,,,,,
zed,58.45%,41.55%,54.59%,45.41%,2.15 : 1,1.76 : 1,44.17%,42.41%,"25,441","24,799","16'48""","17'7""",58.45%,41.55%,51.41%,49.90%,2.44%,6.69%,1.07%,28.54%
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,43.48%,56.52%,60.00%,40.00%,2.46 : 1,2.54 : 1,52.44%,45.67%,"28,446","30,796","15'46""","14'39""",43.48%,56.52%,51.41%,49.07%,2.44%,0.53%,1.07%,0.16%
zilean,,,,,,,,,,,,,,,,,,,,
zoe,43.14%,56.86%,43.13%,56.88%,1.78 : 1,2.71 : 1,44.97%,48.52%,"20,859","24,991","18'9""","16'30""",43.14%,56.86%,51.41%,52.40%,2.44%,4.27%,1.07%,8.16%
zyra,,,,,,,,,,,,,,,,,,,,
