Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
ryze,52.44%,47.56%,55.88%,44.12%,2.32 : 1,1.81 : 1,37.50%,36.79%,"21,068","27,713","17'23""","18'32""",52.44%,47.56%,50.73%,50.51%,3.44%,1.11%,1.75%,0.64%
samira,,,,,,,,,,,,,,,,,,,,
sejuani,,,,,,,,,,,,,,,,,,,,
senna,,,,,,,,,,,,,,,,,,,,
seraphine,,,,,,,,,,,,,,,,,,,,
sett,53.01%,46.99%,59.14%,40.86%,2.33 : 1,1.47 : 1,39.51%,33.74%,"25,868","22,907","16'19""","16'19""",53.01%,46.99%,50.73%,52.67%,3.44%,7.21%,1.75%,4.79%
shaco,,,,,,,,,,,,,,,,,,,,
shen,52.31%,47.69%,48.61%,51.39%,2.04 : 1,2.58 : 1,37.39%,44.42%,"22,160","19,272","15'58""","20'4""",52.31%,47.69%,50.73%,51.64%,3.44%,5.08%,1.75%,3.71%
shyvana,,,,,,,,,,,,,,,,,,,,
singed,52.07%,47.93%,58.47%,41.53%,2.46 : 1,1.80 : 1,39.02%,39.80%,"23,149","23,821","16'50""","18'1""",52.07%,47.93%,50.73%,51.76%,3.44%,1.72%,1.75%,0.41%
sion,50.85%,49.15%,61.20%,38.80%,2.45 : 1,1.75 : 1,38.40%,36.53%,"25,368","23,223","17'35""","16'40""",50.85%,49.15%,50.73%,50.29%,3.44%,4.58%,1.75%,0.95%
sivir,,,,,,,,,,,,,,,,,,,,
skarner,,,,,,,,,,,,,,,,,,,,
smolder,,,,,,,,,,,,,,,,,,,,
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,,,,,,,,,,,,,,,,,,,,
sylas,48.25%,51.75%,44.47%,55.53%,1.82 : 1,1.81 : 1,37.36%,40.96%,"20,915","23,712","17'13""","17'36""",48.25%,51.75%,50.73%,48.66%,3.44%,1.68%,1.75%,9.70%
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,52.00%,48.00%,48.55%,51.45%,1.95 : 1,2.11 : 1,36.31%,37.18%,"26,428","22,588","17'21""","17'53""",52.00%,48.00%,50.73%,51.31%,3.44%,0.79%,1.75%,0.89%
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
teemo,50.94%,49.06%,52.40%,47.60%,2.07 : 1,1.69 : 1,35.96%,35.57%,"20,073","28,781","17'12""","17'38""",50.94%,49.06%,50.73%,51.42%,3.44%,2.62%,1.75%,3.95%
thresh,,,,,,,,,,,,,,,,,,,,
tristana,,,,,,,,,,,,,,,,,,,,
trundle,53.28%,46.72%,67.11%,32.89%,3.03 : 1,1.00 : 1,39.99%,27.81%,"26,306","19,254","15'49""","15'16""",53.28%,46.72%,50.73%,51.05%,3.44%,2.03%,1.75%,2.32%
tryndamere,53.47%,46.53%,58.23%,41.77%,2.46 : 1,1.34 : 1,37.64%,31.00%,"26,699","20,334","16'32""","15'16""",53.47%,46.53%,50.73%,50.62%,3.44%,2.10%,1.75%,1.67%
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,,,,,,,,,,,,,,,,,,,,
udyr,51.43%,48.57%,64.32%,35.68%,2.42 : 1,1.21 : 1,39.05%,27.91%,"22,165","18,928","16'26""","17'10""",51.43%,48.57%,50.73%,43.96%,3.44%,0.84%,1.75%,2.64%
urgot,46.32%,53.68%,55.04%,44.96%,2.08 : 1,1.89 : 1,37.94%,38.25%,"22,848","24,888","16'21""","17'23""",46.32%,53.68%,50.73%,52.68%,3.44%,2.75%,1.75%,0.87%
varus,48.15%,51.85%,57.56%,42.44%,1.99 : 1,1.51 : 1,38.13%,38.47%,"18,953","25,394","16'6""","16'53""",48.15%,51.85%,50.73%,49.13%,3.44%,0.86%,1.75%,1.59%
vayne,51.65%,48.35%,63.13%,36.88%,2.41 : 1,1.39 : 1,39.20%,32.11%,"19,752","24,394","15'50""","18'47""",51.65%,48.35%,50.73%,49.95%,3.44%,1.22%,1.75%,3.99%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,,,,,,,,,,,,,,,,,,,,
vladimir,49.84%,50.16%,45.04%,54.96%,1.92 : 1,2.02 : 1,35.87%,37.53%,"22,900","29,084","17'3""","17'22""",49.84%,50.16%,50.73%,51.16%,3.44%,3.07%,1.75%,10.35%
volibear,47.03%,52.97%,55.60%,44.40%,2.16 : 1,1.61 : 1,38.05%,34.77%,"21,992","22,689","16'58""","16'29""",47.03%,52.97%,50.73%,49.72%,3.44%,2.76%,1.75%,4.43%
warwick,51.15%,48.85%,57.12%,42.88%,2.25 : 1,1.71 : 1,39.69%,39.24%,"24,434","20,685","16'33""","17'31""",51.15%,48.85%,50.73%,52.91%,3.44%,2.22%,1.75%,4.68%
wukong,50.29%,49.71%,55.78%,44.22%,2.18 : 1,1.60 : 1,37.11%,32.33%,"21,397","20,776","16'57""","16'44""",50.29%,49.71%,50.73%,50.45%,3.44%,6.90%,1.75%,8.88%
xayah,,,,,,,,,,,,,,,,,,,,
xerath,,,,,,,,,,,,,,,,,,,,
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,52.13%,47.87%,55.89%,44.11%,2.36 : 1,1.31 : 1,37.83%,33.39%,"18,503","22,094","16'58""","16'29""",52.13%,47.87%,50.73%,50.02%,3.44%,2.95%,1.75%,19.69%
yone,48.81%,51.19%,59.92%,40.08%,2.30 : 1,1.38 : 1,37.87%,32.11%,"22,084","25,834","16'43""","17'16""",48.81%,51.19%,50.73%,47.55%,3.44%,3.96%,1.75%,4.75%
yorick,49.65%,50.35%,50.00%,50.00%,2.17 : 1,1.59 : 1,33.92%,30.34%,"20,516","24,636","18'3""","15'16""",49.65%,50.35%,50.73%,50.30%,3.44%,3.27%,1.75%,12.13%
yuumi,,,,,,,,,,,,,,,,,,,,
zac,50.55%,49.45%,50.43%,49.57%,2.14 : 1,2.09 : 1,40.56%,40.17%,"26,932","22,272","16'55""","15'34""",50.55%,49.45%,50.73%,52.76%,3.44%,0.95%,1.75%,1.96%
zed,,,,,,,,,,,,,,,,,,,,
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,,,,,,,,,,,,,,,,,,,,
zilean,,,,,,,,,,,,,,,,,,,,
zoe,,,,,,,,,,,,,,,,,,,,
zyra,,,,,,,,,,,,,,,,,,,,
