Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
viktor,51.70%,48.30%,51.20%,48.80%,2.37 : 1,2.21 : 1,42.64%,43.22%,"24,008","25,746","18'28""","18'17""",51.70%,48.30%,50.83%,49.77%,5.42%,5.72%,4.04%,4.22%
vladimir,50.00%,50.00%,47.62%,52.38%,2.37 : 1,2.35 : 1,42.87%,41.12%,"28,474","24,670","17'8""","19'4""",50.00%,50.00%,50.83%,51.40%,5.42%,4.55%,4.04%,10.50%
volibear,,,,,,,,,,,,,,,,,,,,
warwick,,,,,,,,,,,,,,,,,,,,
wukong,50.71%,49.29%,46.08%,53.92%,2.25 : 1,2.59 : 1,44.26%,45.54%,"25,397","21,916","17'26""","17'57""",50.71%,49.29%,50.83%,49.43%,5.42%,7.97%,4.04%,2.84%
xayah,,,,,,,,,,,,,,,,,,,,
xerath,48.09%,51.91%,39.58%,60.42%,2.05 : 1,3.06 : 1,42.57%,49.03%,"23,505","28,091","18'29""","17'30""",48.09%,51.91%,50.83%,51.63%,5.42%,4.30%,4.04%,5.00%
xinzhao,,,,,,,,,,,,,,,,,,,,
yasuo,51.14%,48.86%,53.85%,46.15%,2.53 : 1,1.74 : 1,44.53%,38.41%,"24,246","20,693","17'56""","17'6""",51.14%,48.86%,50.83%,50.33%,5.42%,7.64%,4.04%,19.96%
yone,55.96%,44.04%,57.11%,42.89%,2.50 : 1,1.59 : 1,43.63%,36.65%,"26,318","22,145","17'20""","17'40""",55.96%,44.04%,50.83%,47.03%,5.42%,4.78%,4.04%,4.78%
yorick,,,,,,,,,,,,,,,,,,,,
yuumi,,,,,,,,,,,,,,,,,,,,
zac,,,,,,,,,,,,,,,,,,,,
zed,51.45%,48.55%,41.85%,58.15%,2.03 : 1,2.23 : 1,42.46%,43.48%,"23,656","24,908","17'17""","17'6""",51.45%,48.55%,50.83%,49.86%,5.42%,6.70%,4.04%,28.55%
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,49.37%,50.63%,52.44%,47.56%,2.35 : 1,2.42 : 1,41.29%,45.96%,"23,383","27,752","19'49""","16'2""",49.37%,50.63%,50.83%,49.12%,5.42%,0.53%,4.04%,0.16%
zilean,,,,,,,,,,,,,,,,,,,,
zoe,46.05%,53.95%,39.07%,60.93%,1.95 : 1,2.76 : 1,43.23%,46.66%,"22,168","24,332","18'9""","17'8""",46.05%,53.95%,50.83%,52.40%,5.42%,4.27%,4.04%,8.13%
zyra,,,,,,,,,,,,,,,,,,,,
