Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
skarner,,,,,,,,,,,,,,,,,,,,
smolder,,,,,,,,,,,,,,,,,,,,
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,,,,,,,,,,,,,,,,,,,,
sylas,54.44%,45.56%,53.32%,46.68%,2.57 : 1,1.72 : 1,41.53%,40.77%,"20,212","21,583","16'37""","18'25""",54.44%,45.56%,51.14%,48.73%,3.76%,1.67%,0.43%,9.67%
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,53.62%,46.38%,46.49%,53.51%,2.05 : 1,2.40 : 1,41.53%,40.15%,"27,269","24,283","16'57""","17'38""",53.62%,46.38%,51.14%,51.17%,3.76%,0.79%,0.43%,0.89%
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
teemo,50.41%,49.59%,58.78%,41.22%,2.76 : 1,1.59 : 1,41.68%,33.56%,"17,027","27,677","16'38""","17'20""",50.41%,49.59%,51.14%,51.52%,3.76%,2.62%,0.43%,3.95%
thresh,,,,,,,,,,,,,,,,,,,,
tristana,,,,,,,,,,,,,,,,,,,,
trundle,51.11%,48.89%,65.10%,34.90%,2.73 : 1,1.13 : 1,38.67%,29.40%,"19,725","19,754","16'42""","15'2""",51.11%,48.89%,51.14%,51.05%,3.76%,2.03%,0.43%,2.32%
tryndamere,48.85%,51.15%,49.45%,50.55%,2.40 : 1,1.69 : 1,39.37%,32.68%,"21,601","21,337","16'49""","14'56""",48.85%,51.15%,51.14%,50.53%,3.76%,2.11%,0.43%,1.67%
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,,,,,,,,,,,,,,,,,,,,
udyr,50.62%,49.38%,63.74%,36.26%,2.94 : 1,1.21 : 1,42.84%,27.81%,"18,662","21,323","16'38""","16'25""",50.62%,49.38%,51.14%,43.94%,3.76%,0.84%,0.43%,2.65%
urgot,52.31%,47.69%,54.73%,45.27%,2.36 : 1,1.81 : 1,40.50%,36.48%,"17,645","23,307","17'15""","17'12""",52.31%,47.69%,51.14%,52.67%,3.76%,2.75%,0.43%,0.87%
varus,61.11%,38.89%,52.85%,47.15%,2.33 : 1,1.45 : 1,39.88%,38.32%,"15,815","26,942","16'28""","15'36""",61.11%,38.89%,51.14%,49.22%,3.76%,0.85%,0.43%,1.58%
vayne,44.60%,55.40%,64.21%,35.79%,2.32 : 1,1.58 : 1,40.67%,33.67%,"15,561","25,827","16'15""","18'29""",44.60%,55.40%,51.14%,49.85%,3.76%,1.22%,0.43%,4.00%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,,,,,,,,,,,,,,,,,,,,
vladimir,50.53%,49.47%,57.03%,42.97%,2.65 : 1,1.97 : 1,38.29%,35.72%,"21,266","27,939","17'31""","17'57""",50.53%,49.47%,51.14%,51.11%,3.76%,3.08%,0.43%,10.38%
volibear,47.98%,52.02%,60.85%,39.15%,2.59 : 1,1.52 : 1,40.92%,34.05%,"20,119","25,043","17'15""","16'28""",47.98%,52.02%,51.14%,49.71%,3.76%,2.76%,0.43%,4.44%
warwick,54.31%,45.69%,52.47%,47.53%,2.22 : 1,1.75 : 1,41.37%,40.64%,"19,726","23,759","17'17""","16'51""",54.31%,45.69%,51.14%,52.91%,3.76%,2.21%,0.43%,4.69%
wukong,51.71%,48.29%,53.77%,46.23%,2.38 : 1,1.70 : 1,40.74%,35.52%,"20,196","24,107","17'26""","17'7""",51.71%,48.29%,51.14%,49.91%,3.76%,10.04%,0.43%,12.28%
xayah,,,,,,,,,,,,,,,,,,,,
xerath,,,,,,,,,,,,,,,,,,,,
xinzhao,,,,,,,,,,,,,,,,,,,,
