Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
smolder,,,,,,,,,,,,,,,,,,,,
sona,,,,,,,,,,,,,,,,,,,,
soraka,,,,,,,,,,,,,,,,,,,,
swain,,,,,,,,,,,,,,,,,,,,
sylas,57.93%,42.07%,46.37%,53.63%,1.94 : 1,1.76 : 1,39.34%,41.29%,"24,468","21,907","17'32""","17'14""",57.93%,42.07%,52.57%,48.71%,2.32%,1.68%,2.01%,9.69%
syndra,,,,,,,,,,,,,,,,,,,,
tahmkench,55.88%,44.12%,42.86%,57.14%,1.83 : 1,1.98 : 1,34.77%,37.54%,"26,484","16,831","18'15""","17'57""",55.88%,44.12%,52.57%,51.20%,2.32%,0.79%,2.01%,0.89%
taliyah,,,,,,,,,,,,,,,,,,,,
talon,,,,,,,,,,,,,,,,,,,,
taric,,,,,,,,,,,,,,,,,,,,
teemo,47.37%,52.63%,53.67%,46.33%,1.85 : 1,1.65 : 1,38.16%,36.12%,"23,428","25,795","17'40""","16'42""",47.37%,52.63%,52.57%,51.42%,2.32%,2.62%,2.01%,3.95%
thresh,,,,,,,,,,,,,,,,,,,,
tristana,,,,,,,,,,,,,,,,,,,,
trundle,61.45%,38.55%,56.32%,43.68%,2.63 : 1,1.19 : 1,37.58%,30.70%,"28,094","15,781","16'38""","14'47""",61.45%,38.55%,52.57%,51.01%,2.32%,2.03%,2.01%,2.32%
tryndamere,53.91%,46.09%,51.44%,48.56%,2.21 : 1,1.60 : 1,38.81%,33.18%,"30,117","19,024","17'4""","15'22""",53.91%,46.09%,52.57%,50.51%,2.32%,2.10%,2.01%,1.67%
twistedfate,,,,,,,,,,,,,,,,,,,,
twitch,,,,,,,,,,,,,,,,,,,,
udyr,62.50%,37.50%,59.13%,40.87%,2.39 : 1,1.44 : 1,38.09%,33.04%,"25,746","14,606","17'4""","17'44""",62.50%,37.50%,52.57%,44.00%,2.32%,0.84%,2.01%,2.64%
urgot,54.71%,45.29%,46.44%,53.56%,1.88 : 1,1.90 : 1,36.97%,38.49%,"24,236","20,103","17'30""","17'17""",54.71%,45.29%,52.57%,52.64%,2.32%,2.75%,2.01%,0.87%
varus,60.42%,39.58%,57.79%,42.21%,2.18 : 1,1.47 : 1,38.13%,37.36%,"21,867","20,722","16'33""","16'23""",60.42%,39.58%,52.57%,49.22%,2.32%,0.86%,2.01%,1.58%
vayne,59.02%,40.98%,58.30%,41.70%,1.99 : 1,1.26 : 1,36.51%,31.15%,"22,628","19,947","15'38""","18'29""",59.02%,40.98%,52.57%,49.91%,2.32%,1.22%,2.01%,4.00%
veigar,,,,,,,,,,,,,,,,,,,,
velkoz,,,,,,,,,,,,,,,,,,,,
vex,,,,,,,,,,,,,,,,,,,,
vi,,,,,,,,,,,,,,,,,,,,
viego,,,,,,,,,,,,,,,,,,,,
viktor,,,,,,,,,,,,,,,,,,,,
vladimir,50.93%,49.07%,46.72%,53.28%,1.79 : 1,1.96 : 1,36.85%,38.08%,"25,644","24,839","18'2""","16'49""",50.93%,49.07%,52.57%,51.12%,2.32%,3.08%,2.01%,10.37%
