Opponent,Self_winrate,Opponent_winrate,Self_Lane Kill Rate,Opponent_Lane Kill Rate,Self_KDA,Opponent_KDA,Self_Kill participation,Opponent_Kill participation,Self_Damage dealt to champions,Opponent_Damage dealt to champions,Self_First tower kill,Opponent_First tower kill,Self_Win rate,Opponent_Win rate,Self_Lane Win Rate,Opponent_Lane Win Rate,Self_Lane Pick Rate,Opponent_Lane Pick Rate,Self_Ban rate,Opponent_Ban rate
yasuo,53.66%,46.34%,60.18%,39.82%,2.70 : 1,1.56 : 1,44.36%,38.38%,"26,769","23,961","17'58""","16'31""",53.66%,46.34%,51.41%,50.30%,4.55%,7.65%,10.55%,20.00%
yone,58.01%,41.99%,60.11%,39.89%,2.65 : 1,1.54 : 1,42.56%,36.66%,"28,910","25,222","17'19""","16'57""",58.01%,41.99%,51.41%,47.02%,4.55%,4.78%,10.55%,4.78%
yorick,,,,,,,,,,,,,,,,,,,,
yuumi,,,,,,,,,,,,,,,,,,,,
zac,,,,,,,,,,,,,,,,,,,,
zed,54.79%,45.21%,45.10%,54.90%,2.09 : 1,2.19 : 1,39.88%,42.92%,"25,708","27,508","17'29""","17'3""",54.79%,45.21%,51.41%,49.88%,4.55%,6.70%,10.55%,28.57%
zeri,,,,,,,,,,,,,,,,,,,,
ziggs,48.44%,51.56%,50.69%,49.31%,1.99 : 1,2.57 : 1,38.18%,42.45%,"23,106","26,876","19'10""","15'19""",48.44%,51.56%,51.41%,49.03%,4.55%,0.53%,10.55%,0.16%
zilean,,,,,,,,,,,,,,,,,,,,
zoe,47.46%,52.54%,37.40%,62.60%,1.89 : 1,3.00 : 1,39.65%,48.24%,"22,899","28,014","18'6""","16'34""",47.46%,52.54%,51.41%,52.42%,4.55%,4.27%,10.55%,8.09%
zyra,,,,,,,,,,,,,,,,,,,,
