,aatrox,ahri,akali,akshan,alistar,amumu,anivia,annie,aphelios,ashe,aurelionsol,azir,bard,belveth,blitzcrank,brand,braum,briar,caitlyn,camille,cassiopeia,chogath,corki,darius,diana,draven,drmundo,ekko,elise,evelynn,ezreal,fiddlesticks,fiora,fizz,galio,gangplank,garen,gnar,gragas,graves,gwen,hecarim,heimerdinger,hwei,illaoi,irelia,ivern,janna,jarvaniv,jax,jayce,jhin,jinx,kaisa,kalista,karma,karthus,kassadin,katarina,kayle,kayn,kennen,khazix,kindred,kled,kogmaw,ksante,leblanc,leesin,leona,lillia,lissandra,lucian,lulu,lux,malphite,malzahar,maokai,milio,missfortune,mordekaiser,morgana,naafiri,nami,nasus,nautilus,neeko,nidalee,nilah,nocturne,nunu,olaf,orianna,ornn,pantheon,poppy,pyke,qiyana,quinn,rakan,rammus,reksai,rell,renata,renekton,rengar,riven,rumble,ryze,samira,sejuani,senna,seraphine,sett,shaco,shen,shyvana,singed,sion,sivir,skarner,smolder,sona,soraka,swain,sylas,syndra,tahmkench,taliyah,talon,taric,teemo,thresh,tristana,trundle,tryndamere,twistedfate,twitch,udyr,urgot,varus,vayne,veigar,velkoz,vex,vi,viego,viktor,vladimir,volibear,warwick,wukong,xayah,xerath,xinzhao,yasuo,yone,yorick,yuumi,zac,zed,zeri,ziggs,zilean,zoe,zyra
khazix,,,,,,5.62%,,,,,,,,5.62%,,,,5.62%,,,,,,,5.62%,,,5.62%,5.62%,5.62%,,5.62%,,,,,,,,5.62%,,5.62%,,,,,5.62%,,5.62%,,,,,,,,5.62%,,,,5.62%,,,5.62%,,,,,5.62%,,5.62%,,,,,,,,,,,,5.62%,,,,,5.62%,,5.62%,5.62%,,,,5.62%,,,,,,5.63%,5.63%,,,,5.63%,,,,,5.63%,,,,5.63%,,5.63%,,,,5.63%,,,,,,,,,5.63%,,,,,5.63%,,,,5.64%,,,,,,,5.64%,5.64%,,,5.64%,5.64%,,,,5.65%,,,,,5.65%,5.65%,,,,,
kindred,,,,,,4.04%,,,,,,,,4.04%,,,,4.04%,,,,,,,4.03%,,,4.03%,4.03%,4.03%,,4.03%,,,,,,,,4.03%,,4.03%,,,,,4.03%,,4.03%,,,,,,,,4.03%,,,,4.03%,,4.03%,,,,,,4.03%,,4.03%,,,,,,,,,,,,4.02%,,,,,4.02%,,4.02%,4.02%,,,,4.02%,,,,,,4.03%,4.03%,,,,4.03%,,,,,4.03%,,,,4.03%,,4.03%,,,,4.02%,,,,,,,,,4.02%,,,,,4.02%,,,,4.02%,,,,,,,4.02%,4.02%,,,4.02%,4.02%,,,,4.02%,,,,,4.02%,4.02%,,,,,
kled,0.60%,,,,,,,,,,,,,,,,,,,0.60%,,0.60%,,0.60%,,,0.60%,,,,,,0.60%,,,0.60%,0.60%,0.60%,0.60%,,0.60%,,0.60%,,0.60%,0.60%,,,,0.60%,0.60%,,,,,,,,,0.60%,,0.60%,,,,,0.60%,,,,,,,,,0.60%,,,,,0.60%,,,,0.60%,,,,,,,0.60%,,0.60%,,,,,0.60%,,,,,,0.60%,,0.60%,0.60%,,,,,,0.60%,,0.60%,,0.60%,0.60%,,,,,,,,,,,,,0.60%,,,,0.60%,,,,0.60%,,,,,,,,,,,,,,,,,,0.60%,,,,,,,,
kogmaw,,,,,,,,,0.56%,0.56%,,,,,,,,,0.56%,,,,0.56%,,,0.56%,,,,,0.56%,,,,,,,,,,,,,,,,,,,,,0.56%,0.56%,0.56%,0.56%,,,,,,,,,,,,,,,,,,0.56%,,,,,,,0.57%,,,,,,,,,0.57%,,,,,,,,,,,,,,,,,,,,,0.57%,,0.57%,,,,,,,,0.57%,,0.57%,,,,,,,,,,,,0.57%,,,,0.57%,,,0.58%,0.58%,,,,,,,,,,,0.58%,,,,,,,,,0.58%,0.58%,,,
ksante,2.71%,,,,,,,,,,,,,,,,,,,2.71%,,2.71%,,2.71%,,,2.71%,,,,,,2.71%,,,2.71%,2.71%,2.71%,2.71%,,2.71%,,2.71%,,2.71%,2.71%,,,,2.71%,2.71%,,,,,,,,,2.71%,,2.71%,,,2.71%,,,,,,,,,,,2.71%,,,,,2.71%,,,,2.71%,,,,,,,2.71%,,2.71%,,,,,2.71%,,,,,,2.71%,,2.71%,2.71%,,,,,,2.71%,,2.71%,,2.71%,2.71%,,,,,,,,,,,,,2.71%,,,,2.71%,,,,2.71%,,,,,,,,,,,,,,,,,,2.70%,,,,,,,,
leblanc,,21.87%,21.87%,21.87%,19.89%,,21.87%,21.87%,,,21.87%,21.87%,19.89%,,19.89%,19.89%,19.89%,,,,21.87%,,,,,,,,,,,,,21.85%,21.85%,,,,,,,,,21.85%,,,,19.84%,,,,,,,,19.79%,,21.82%,21.82%,,,,,,,,,,,19.79%,,21.82%,,19.72%,19.72%,,21.77%,19.72%,19.72%,,,19.72%,,19.72%,,19.72%,19.72%,,,,,,21.77%,,,19.72%,19.68%,21.72%,,19.68%,,,19.68%,19.68%,,,,,21.72%,,,,19.68%,,,,,,,,,,19.63%,19.63%,19.63%,21.66%,21.66%,19.63%,21.66%,,19.63%,,19.63%,,,,21.58%,,,,,,21.54%,19.50%,21.54%,,,21.54%,21.54%,,,,,21.50%,,21.50%,21.50%,,19.46%,,,,,19.46%,21.50%,19.45%
leesin,,,,,,20.42%,,,,,,,,20.42%,,,,20.42%,,,,,,,20.38%,,,20.38%,20.38%,20.38%,,20.38%,,,,,,,,20.38%,,20.38%,,,,,20.38%,,20.33%,,,,,,,,20.33%,,,,20.33%,,20.33%,20.33%,,,,,,,20.33%,,,,,,,,,,,,20.25%,,,,,20.25%,,20.25%,20.25%,,,,20.25%,,,,,,20.19%,20.19%,,,,20.19%,,,,,20.19%,,,,20.19%,,20.19%,,,,20.12%,,,,,,,,,20.12%,,,,,20.12%,,,,20.01%,,,,,,,19.98%,19.98%,,,19.98%,19.98%,,,,19.94%,,,,,19.94%,19.94%,,,,,
leona,,,,,4.51%,,,,,,,,4.51%,,4.51%,4.51%,4.51%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.51%,,,,,,,,4.52%,,,,,,,,,,,,,,,,,,4.52%,4.52%,,,4.52%,4.52%,,,4.52%,,4.52%,,4.52%,4.52%,,,,,,,,,4.52%,4.53%,,,4.53%,,,4.53%,4.53%,,,,,,,,,4.53%,,,,,,,,,,4.53%,4.53%,4.53%,,,4.53%,,,4.53%,,4.53%,,,,,,,,,,,4.53%,,,,,,,,,,,,,,,4.52%,,,,,4.52%,,4.52%
lillia,,,,,,2.79%,,,,,,,,2.79%,,,,2.79%,,,,,,,2.79%,,,2.79%,2.79%,2.79%,,2.79%,,,,,,,,2.79%,,2.79%,,,,,2.79%,,2.79%,,,,,,,,2.79%,,,,2.79%,,2.79%,2.79%,,,,,2.79%,,,,,,,,,,,,,,2.79%,,,,,2.79%,,2.79%,2.79%,,,,2.79%,,,,,,2.79%,2.79%,,,,2.79%,,,,,2.79%,,,,2.79%,,2.79%,,,,2.79%,,,,,,,,,2.79%,,,,,2.79%,,,,2.80%,,,,,,,2.80%,2.80%,,,2.80%,2.80%,,,,2.80%,,,,,2.80%,2.80%,,,,,
lissandra,,1.47%,1.47%,1.47%,,,1.47%,1.47%,,,1.47%,1.47%,,,,,,,,,1.47%,,,,,,,,,,,,,1.48%,1.48%,,,,,,,,,1.48%,,,,,,,,,,,,,,1.48%,1.48%,,,,,,,,,1.48%,,,,,,,,,1.48%,,,,,,,,,,,,,,,,1.48%,,,,,1.49%,,,,,,,,,,,1.49%,,,,,,,,,,,,,,,,,1.49%,1.49%,,1.49%,,,,,,,,1.49%,,,,,,1.49%,,1.49%,,,1.49%,1.49%,,,,,1.49%,,1.49%,1.49%,,,,,,,,1.49%,
lucian,,,,,,,,,20.08%,20.08%,,,,,,,,,20.08%,,,,20.08%,,,20.04%,,,,,20.04%,,,,,,,,,,,,,,,,,,,,,19.99%,19.99%,19.99%,19.99%,,,,,,,,,,,19.99%,,,,,,,,,,,,,,19.92%,,,,,,,,,19.92%,,,,,,,,,,,,,,,,,,,,,19.85%,,19.85%,,,,,,,,19.85%,,19.79%,,,,,,,,,,,,19.79%,,,,19.69%,,,19.66%,19.66%,,,,,,,,,,,19.64%,,,,,,,,,19.64%,19.64%,,,
lulu,,,,,21.07%,,,,,,,,21.07%,,21.07%,21.07%,21.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.09%,,,,,,,,21.11%,,,,,,,,,,,,,,21.11%,,,,,21.14%,,,21.14%,21.14%,,,21.14%,,21.14%,,21.14%,21.14%,,,,,,,,,21.14%,21.16%,,,21.16%,,,21.16%,21.16%,,,,,,,,,21.16%,,,,,,,,,,21.18%,21.18%,21.18%,,,21.18%,,,21.18%,,21.18%,,,,,,,,,,,21.22%,,,,,,,,,,,,,,,21.21%,,,,,21.21%,,21.20%
lux,,3.15%,3.15%,3.15%,3.16%,,3.15%,3.15%,,,3.15%,3.15%,3.16%,,3.16%,3.16%,3.16%,,,,3.15%,,,,,,,,,,,,,3.15%,3.15%,,,,,,,,,3.15%,,,,3.16%,,,,,,,,3.16%,,3.15%,3.15%,,,,,,,,,3.15%,,3.16%,,3.15%,,3.16%,,,3.15%,3.16%,3.16%,,,3.16%,,3.16%,,3.16%,3.16%,,,,,,3.15%,,,3.16%,3.16%,3.15%,,3.16%,,,3.16%,3.16%,,,,,3.15%,,,,3.16%,,,,,,,,,,3.17%,3.17%,3.17%,3.16%,3.16%,3.17%,3.16%,,3.17%,,3.17%,,,,3.17%,,,,,,3.17%,3.18%,3.17%,,,3.17%,3.17%,,,,,3.19%,,3.19%,3.19%,,3.20%,,,,,3.20%,3.19%,3.21%
malphite,8.57%,7.88%,7.88%,7.88%,,,7.88%,7.88%,,,7.88%,7.88%,,,,,,,,8.57%,7.88%,8.57%,,8.57%,,,8.57%,,,,,,8.57%,7.88%,7.88%,8.57%,8.57%,8.57%,8.57%,,8.57%,,8.57%,7.88%,8.57%,8.57%,,,,8.58%,8.58%,,,,,,,7.89%,7.89%,8.58%,,8.58%,,,8.58%,,8.58%,7.89%,,,,7.89%,,,,,7.91%,,,,8.59%,,,,8.59%,,,,,,,8.59%,7.91%,8.59%,,,,7.92%,8.60%,,,,,,8.60%,,8.60%,8.60%,7.92%,,,,,8.60%,,8.60%,,8.60%,8.60%,,,,,,,7.92%,7.92%,,7.92%,,,8.61%,,,,8.61%,7.95%,,,8.63%,,,7.95%,,7.95%,,,7.95%,7.95%,,,,,7.96%,,7.96%,7.96%,8.63%,,,,,,,7.96%,
malzahar,,6.79%,6.79%,6.79%,,,6.79%,6.79%,,,6.79%,6.79%,,,,,,,,,6.79%,,,,,,,,,,,,,6.80%,6.80%,,,,,,,,,6.80%,,,,,,,,,,,,,,6.81%,6.81%,,,,,,,,,6.81%,,,,6.81%,,,,,,,,,,,,,,,,,,,,,6.82%,,,,,6.83%,,,,,,,,,,,6.83%,,,,,,,,,,,,,,,,,6.84%,6.84%,,6.84%,,,,,,,,6.87%,,,,,,6.88%,,6.88%,,,6.88%,6.88%,,,,,6.89%,,6.89%,6.89%,,,,,,,,6.89%,
maokai,,,,,0.20%,,,,,,,,0.20%,,0.20%,0.20%,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20%,,,,,,,,0.20%,,,,,,,,,,,,,,0.20%,,,,0.21%,0.21%,,,,0.21%,,,0.21%,,0.21%,,0.21%,0.21%,,,,,,,,,0.21%,0.21%,,,0.21%,,,0.21%,0.21%,,,,,,,,,0.21%,,,,,,,,,,0.21%,0.21%,0.21%,,,0.21%,,,0.21%,,0.21%,,,,,,,,,,,0.21%,,,,,,,,,,,,,,,0.21%,,,,,0.21%,,0.21%
milio,,,,,5.39%,,,,,,,,5.39%,,5.39%,5.39%,5.39%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.40%,,,,,,,,5.41%,,,,,,,,,,,,,,5.41%,,,,5.42%,5.42%,,,5.42%,,,,5.42%,,5.42%,,5.42%,5.42%,,,,,,,,,5.42%,5.44%,,,5.44%,,,5.44%,5.44%,,,,,,,,,5.44%,,,,,,,,,,5.45%,5.45%,5.45%,,,5.45%,,,5.45%,,5.45%,,,,,,,,,,,5.49%,,,,,,,,,,,,,,,5.50%,,,,,5.50%,,5.50%
missfortune,,,,,,,,,1.31%,1.31%,,,,,,,,,1.31%,,,,1.31%,,,1.31%,,,,,1.31%,,,,,,,,,,,,,,,,,,,,,1.31%,1.31%,1.31%,1.31%,,,,,,,,,,,1.31%,,,,,,,1.30%,,,,,,,,,,,,,,,,1.30%,,,,,,,,,,,,,,,,,,,,,1.30%,,1.30%,,,,,,,,1.30%,,1.30%,,,,,,,,,,,,1.30%,,,,1.30%,,,1.30%,1.30%,,,,,,,,,,,1.30%,,,,,,,,,1.30%,1.30%,,,
mordekaiser,5.97%,,,,,,,,,,,,,,,,,,,5.97%,,5.97%,,5.97%,,,5.97%,,,,,,5.97%,,,5.97%,5.97%,5.97%,5.97%,,5.97%,,5.97%,,5.97%,5.97%,,,,5.97%,5.97%,,,,,,,,,5.97%,,5.97%,,,5.97%,,5.97%,,,,,,,,,5.98%,,,,,,,,,5.98%,,,,,,,5.98%,,5.98%,,,,,5.98%,,,,,,5.98%,,5.98%,5.98%,,,,,,5.98%,,5.98%,,5.98%,5.98%,,,,,,,,,,,,,5.98%,,,,5.98%,,,,6.01%,,,,,,,,,,,,,,,,,,6.02%,,,,,,,,
morgana,,8.33%,8.33%,8.33%,10.92%,,8.33%,8.33%,,,8.33%,8.33%,10.92%,,10.92%,10.92%,10.92%,,,,8.33%,,,,,,,,,,,,,8.34%,8.34%,,,,,,,,,8.34%,,,,10.92%,,,,,,,,10.93%,,8.35%,8.35%,,,,,,,,,8.35%,,10.93%,,8.35%,,10.94%,10.94%,,8.37%,10.94%,10.94%,,,,,10.94%,,10.94%,10.94%,,,,,,8.37%,,,10.94%,10.94%,8.37%,,10.94%,,,10.94%,10.94%,,,,,8.37%,,,,10.94%,,,,,,,,,,10.94%,10.94%,10.94%,8.39%,8.39%,10.94%,8.39%,,10.94%,,10.94%,,,,8.39%,,,,,,8.41%,10.98%,8.41%,,,8.41%,8.41%,,,,,8.43%,,8.43%,8.43%,,11.00%,,,,,11.00%,8.43%,11.01%
naafiri,,12.53%,12.53%,12.53%,,13.61%,12.53%,12.53%,,,12.53%,12.53%,,13.61%,,,,13.61%,,,12.53%,,,,13.61%,,,13.61%,13.61%,13.61%,,13.61%,,12.54%,12.54%,,,,,13.61%,,13.61%,,12.54%,,,13.61%,,13.60%,,,,,,,,13.60%,12.52%,12.52%,,13.60%,,13.60%,13.60%,,,,12.52%,13.60%,,13.60%,12.52%,,,,,12.51%,,,,,,,,,,,13.60%,,13.60%,13.60%,,12.51%,,13.60%,,,12.51%,,,13.60%,13.60%,,,,13.60%,,,12.51%,,13.60%,,,,13.60%,,13.60%,,,,13.60%,,,,,12.51%,12.51%,,12.51%,13.59%,,,,,13.59%,,12.52%,,13.59%,,,,12.52%,,12.52%,13.59%,13.59%,12.52%,12.52%,13.59%,13.59%,,,12.51%,13.58%,12.51%,12.51%,,,13.58%,13.58%,,,,12.51%,
nami,,,,,3.05%,,,,,,,,3.05%,,3.05%,3.05%,3.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05%,,,,,,,,3.06%,,,,,,,,,,,,,,3.06%,,,,3.07%,3.07%,,,3.07%,3.07%,,,3.07%,,,,3.07%,3.07%,,,,,,,,,3.07%,3.08%,,,3.08%,,,3.08%,3.08%,,,,,,,,,3.08%,,,,,,,,,,3.08%,3.08%,3.08%,,,3.08%,,,3.08%,,3.08%,,,,,,,,,,,3.11%,,,,,,,,,,,,,,,3.11%,,,,,3.11%,,3.12%
nasus,3.25%,,,,,,,,,,,,,,,,,,,3.25%,,3.25%,,3.25%,,,3.25%,,,,,,3.25%,,,3.25%,3.25%,3.25%,3.25%,,3.25%,,3.25%,,3.25%,3.25%,,,,3.25%,3.25%,,,,,,,,,3.25%,,3.25%,,,3.25%,,3.25%,,,,,,,,,3.25%,,,,,3.25%,,,,,,,,,,,3.25%,,3.25%,,,,,3.26%,,,,,,3.26%,,3.26%,3.26%,,,,,,3.26%,,3.26%,,3.26%,3.26%,,,,,,,,,,,,,3.26%,,,,3.26%,,,,3.27%,,,,,,,,,,,,,,,,,,3.27%,,,,,,,,
nautilus,,,,,13.35%,,,,,,,,13.35%,,13.35%,13.35%,13.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.35%,,,,,,,,13.35%,,,,,,,,,,,,,,13.35%,,,,13.35%,13.35%,,,13.35%,13.35%,,,13.35%,,13.35%,,,13.35%,,,,,,,,,13.35%,13.36%,,,13.36%,,,13.36%,13.36%,,,,,,,,,13.36%,,,,,,,,,,13.36%,13.36%,13.36%,,,13.36%,,,13.36%,,13.36%,,,,,,,,,,,13.37%,,,,,,,,,,,,,,,13.37%,,,,,13.37%,,13.37%
neeko,,1.71%,1.71%,1.71%,1.85%,,1.71%,1.71%,,,1.71%,1.71%,1.85%,,1.85%,1.85%,1.85%,,,,1.71%,,,,,,,,,,,,,1.71%,1.71%,,,,,,,,,1.71%,,,,1.85%,,,,,,,,1.84%,,1.70%,1.70%,,,,,,,,,1.70%,,1.84%,,1.70%,,1.84%,1.84%,,1.70%,1.84%,1.84%,,,1.84%,,1.84%,,1.84%,,,,,,,1.70%,,,1.84%,1.84%,1.70%,,1.84%,,,1.84%,1.84%,,,,,1.70%,,,,1.84%,,,,,,,,,,1.83%,1.83%,1.83%,1.69%,1.69%,1.83%,1.69%,,1.83%,,1.83%,,,,1.69%,,,,,,1.68%,1.82%,1.68%,,,1.68%,1.68%,,,,,1.68%,,1.68%,1.68%,,1.82%,,,,,1.82%,1.68%,1.82%
nidalee,,,,,2.03%,2.37%,,,,,,,2.03%,2.37%,2.03%,2.03%,2.03%,2.37%,,,,,,,2.36%,,,2.36%,2.36%,2.36%,,2.36%,,,,,,,,2.36%,,2.36%,,,,,2.36%,2.03%,2.36%,,,,,,,2.03%,2.36%,,,,2.36%,,2.36%,2.36%,,,,,2.36%,2.03%,2.36%,,,2.03%,2.03%,,,2.03%,2.03%,,,2.03%,2.35%,2.03%,,2.03%,2.03%,,,2.35%,2.35%,,,,2.35%,2.03%,2.02%,,,2.02%,2.35%,2.35%,2.02%,2.02%,,2.35%,,,,,2.35%,,2.02%,,2.35%,,2.35%,,,,2.34%,,2.02%,2.02%,2.02%,,,2.02%,,2.34%,2.02%,,2.02%,,2.34%,,,,2.33%,,,,,2.00%,,2.32%,2.32%,,,2.32%,2.32%,,,,2.32%,,,,2.00%,2.32%,2.32%,,,2.00%,,2.00%
nilah,,,,,,,,,4.12%,4.12%,,,,,,,,,4.12%,,,,4.12%,,,4.13%,,,,,4.13%,,,,,,,,,,,,,,,,,,,,,4.14%,4.14%,4.14%,4.14%,,,,,,,,,,,4.14%,,,,,,,4.14%,,,,,,,4.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.15%,,4.15%,,,,,,,,4.15%,,4.16%,,,,,,,,,,,,4.16%,,,,4.16%,,,4.17%,4.17%,,,,,,,,,,,4.17%,,,,,,,,,4.17%,4.17%,,,
nocturne,,,,,,12.21%,,,,,,,,12.21%,,,,12.21%,,,,,,,12.21%,,,12.21%,12.21%,12.21%,,12.21%,,,,,,,,12.21%,,12.21%,,,,,12.21%,,12.23%,,,,,,,,12.23%,,,,12.23%,,12.23%,12.23%,,,,,12.23%,,12.23%,,,,,,,,,,,,12.23%,,,,,12.23%,,,12.23%,,,,12.23%,,,,,,12.24%,12.24%,,,,12.24%,,,,,12.24%,,,,12.24%,,12.24%,,,,12.24%,,,,,,,,,12.25%,,,,,12.25%,,,,12.25%,,,,,,,12.25%,12.25%,,,12.25%,12.25%,,,,12.26%,,,,,12.26%,12.26%,,,,,
nunu,,,,,,0.64%,,,,,,,,0.64%,,,,0.64%,,,,,,,0.64%,,,0.64%,0.64%,0.64%,,0.64%,,,,,,,,0.64%,,0.64%,,,,,0.64%,,0.65%,,,,,,,,0.65%,,,,0.65%,,0.65%,0.65%,,,,,0.65%,,0.65%,,,,,,,,,,,,0.65%,,,,,0.65%,,0.65%,,,,,0.65%,,,,,,0.65%,0.65%,,,,0.65%,,,,,0.65%,,,,0.65%,,0.65%,,,,0.64%,,,,,,,,,0.64%,,,,,0.64%,,,,0.65%,,,,,,,0.65%,0.65%,,,0.65%,0.65%,,,,0.65%,,,,,0.65%,0.65%,,,,,
olaf,1.37%,,,,,,,,,,,,,,,,,,,1.37%,,1.37%,,1.37%,,,1.37%,,,,,,1.37%,,,1.37%,1.37%,1.37%,1.37%,,1.37%,,1.37%,,1.37%,1.37%,,,,1.38%,1.38%,,,,,,,,,1.38%,,1.38%,,,1.38%,,1.38%,,,,,,,,,1.38%,,,,,1.38%,,,,1.38%,,,,,,,,,1.38%,,,,,1.38%,,,,,,1.38%,,1.38%,1.38%,,,,,,1.38%,,1.38%,,1.38%,1.38%,,,,,,,,,,,,,1.38%,,,,1.38%,,,,1.38%,,,,,,,,,,,,,,,,,,1.38%,,,,,,,,
orianna,,1.36%,1.36%,1.36%,,,1.36%,1.36%,,,1.36%,1.36%,,,,,,,,,1.36%,,,,,,,,,,,,,1.36%,1.36%,,,,,,,,,1.36%,,,,,,,,,,,,,,1.36%,1.36%,,,,,,,,,1.36%,,,,1.36%,,,,,1.36%,,,,,,,,,,,,,,,,,,,,,1.36%,,,,,,,,,,,1.36%,,,,,,,,,,,,,,,,,1.35%,1.35%,,1.35%,,,,,,,,1.35%,,,,,,1.35%,,1.35%,,,1.35%,1.35%,,,,,1.34%,,1.34%,1.34%,,,,,,,,1.34%,
ornn,0.43%,,,,,,,,,,,,,,,,,,,0.43%,,0.43%,,0.43%,,,0.43%,,,,,,0.43%,,,0.43%,0.43%,0.43%,0.43%,,0.43%,,0.43%,,0.43%,0.43%,,,,0.43%,0.43%,,,,,,,,,0.43%,,0.43%,,,0.43%,,0.43%,,,,,,,,,0.43%,,,,,0.43%,,,,0.43%,,,,,,,0.43%,,,,,,,0.43%,,,,,,0.43%,,0.43%,0.43%,,,,,,0.43%,,0.43%,,0.43%,0.43%,,,,,,,,,,,,,0.43%,,,,0.43%,,,,0.43%,,,,,,,,,,,,,,,,,,0.43%,,,,,,,,
pantheon,10.61%,,,,10.72%,10.88%,,,,,,,10.72%,10.88%,10.72%,10.72%,10.72%,10.88%,,10.61%,,10.61%,,10.61%,10.88%,,10.61%,10.89%,10.89%,10.89%,,10.89%,10.61%,,,10.61%,10.61%,10.61%,10.61%,10.89%,10.61%,10.89%,10.61%,,10.61%,10.61%,10.89%,10.72%,10.88%,10.61%,10.61%,,,,,10.72%,10.88%,,,10.61%,10.88%,10.61%,10.88%,10.88%,10.61%,,10.61%,,10.88%,10.72%,10.88%,,,10.71%,10.71%,10.60%,,10.71%,10.71%,,10.60%,10.71%,10.87%,10.71%,10.60%,10.71%,10.71%,10.87%,,10.87%,10.87%,10.60%,,10.60%,,10.71%,10.70%,,10.59%,10.70%,10.85%,10.85%,10.70%,10.70%,10.59%,10.85%,10.59%,10.59%,,,10.85%,,10.70%,10.59%,10.85%,10.59%,10.85%,10.59%,10.59%,,10.85%,,10.69%,10.69%,10.69%,,,10.69%,,10.85%,10.69%,10.58%,10.69%,,10.85%,10.58%,,,10.82%,10.55%,,,,10.65%,,10.81%,10.81%,,,10.81%,10.81%,,,,10.81%,,,10.54%,10.65%,10.81%,10.81%,,,10.65%,,10.65%
poppy,6.60%,,,,6.75%,6.53%,,,,,,,6.75%,6.53%,6.75%,6.75%,6.75%,6.53%,,6.60%,,6.60%,,6.60%,6.53%,,6.59%,6.53%,6.53%,6.53%,,6.53%,6.59%,,,6.59%,6.59%,6.59%,6.59%,6.53%,6.59%,6.53%,6.59%,,6.59%,6.59%,6.53%,6.75%,6.52%,6.58%,6.58%,,,,,6.74%,6.52%,,,6.58%,6.52%,6.58%,6.52%,6.52%,6.58%,,6.58%,,6.52%,6.74%,6.52%,,,6.73%,6.73%,6.57%,,6.73%,6.73%,,6.57%,6.73%,6.51%,6.73%,6.57%,6.73%,6.73%,6.51%,,6.51%,6.51%,6.57%,,6.57%,6.51%,,6.72%,,6.56%,6.72%,6.51%,6.51%,6.72%,6.72%,6.56%,6.51%,6.56%,6.56%,,,6.51%,,6.72%,6.56%,6.51%,6.56%,6.51%,6.56%,6.56%,,6.49%,,6.71%,6.71%,6.71%,,,6.71%,,6.49%,6.71%,6.55%,6.71%,,6.49%,6.55%,,,6.48%,6.52%,,,,6.68%,,6.47%,6.47%,,,6.47%,6.47%,,,,6.46%,,,6.51%,6.67%,6.46%,6.46%,,,6.67%,,6.67%
pyke,,,,,23.60%,,,,,,,,23.60%,,23.60%,23.60%,23.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.62%,,,,,,,,23.61%,,,,,,,,,,,,,,23.61%,,,,23.61%,23.61%,,,23.61%,23.61%,,,23.61%,,23.61%,,23.61%,23.61%,,,,,,,,,23.61%,,,,23.60%,,,23.60%,23.60%,,,,,,,,,23.60%,,,,,,,,,,23.60%,23.60%,23.60%,,,23.60%,,,23.60%,,23.60%,,,,,,,,,,,23.58%,,,,,,,,,,,,,,,23.56%,,,,,23.56%,,23.56%
qiyana,,1.06%,1.06%,1.06%,,0.92%,1.06%,1.06%,,,1.06%,1.06%,,0.92%,,,,0.92%,,,1.06%,,,,0.93%,,,0.93%,0.93%,0.93%,,0.93%,,1.06%,1.06%,,,,,0.93%,,0.93%,,1.06%,,,0.93%,,0.93%,,,,,,,,0.93%,1.06%,1.06%,,0.93%,,0.93%,0.93%,,,,1.06%,0.93%,,0.93%,1.06%,,,,,1.07%,,,,,,0.93%,,,,,0.93%,,0.93%,0.93%,,1.07%,,0.93%,,,,,,0.94%,0.94%,,,,0.94%,,,1.07%,,0.94%,,,,0.94%,,0.94%,,,,0.94%,,,,,1.07%,1.07%,,1.07%,0.94%,,,,,0.94%,,1.07%,,0.94%,,,,1.07%,,1.07%,0.94%,0.94%,1.07%,1.07%,0.94%,0.94%,,,1.07%,0.94%,1.07%,1.07%,,,0.94%,0.94%,,,,1.07%,
quinn,1.85%,1.70%,1.70%,1.70%,,,1.70%,1.70%,,,1.70%,1.70%,,,,,,,,1.85%,1.70%,1.85%,,1.85%,,,1.85%,,,,,,1.85%,1.70%,1.70%,1.85%,1.85%,1.85%,1.85%,,1.85%,,1.85%,1.70%,1.85%,1.85%,,,,1.85%,1.85%,,,,,,,1.70%,1.70%,1.85%,,1.85%,,,1.85%,,1.85%,1.70%,,,,1.70%,,,,1.85%,1.70%,,,,1.85%,,,,1.85%,,,,,,,1.85%,1.70%,1.85%,,,,1.70%,,,,,,,1.85%,,1.85%,1.85%,1.70%,,,,,1.85%,,1.85%,,1.85%,1.85%,,,,,,,1.71%,1.71%,,1.71%,,,1.85%,,,,1.85%,1.71%,,,1.85%,,,1.71%,,1.71%,,,1.71%,1.71%,,,,,1.71%,,1.71%,1.71%,1.85%,,,,,,,1.71%,
