,aatrox,ahri,akali,akshan,alistar,amumu,anivia,annie,aphelios,ashe,aurelionsol,azir,bard,belveth,blitzcrank,brand,braum,briar,caitlyn,camille,cassiopeia,chogath,corki,darius,diana,draven,drmundo,ekko,elise,evelynn,ezreal,fiddlesticks,fiora,fizz,galio,gangplank,garen,gnar,gragas,graves,gwen,hecarim,heimerdinger,hwei,illaoi,irelia,ivern,janna,jarvaniv,jax,jayce,jhin,jinx,kaisa,kalista,karma,karthus,kassadin,katarina,kayle,kayn,kennen,khazix,kindred,kled,kogmaw,ksante,leblanc,leesin,leona,lillia,lissandra,lucian,lulu,lux,malphite,malzahar,maokai,milio,missfortune,mordekaiser,morgana,naafiri,nami,nasus,nautilus,neeko,nidalee,nilah,nocturne,nunu,olaf,orianna,ornn,pantheon,poppy,pyke,qiyana,quinn,rakan,rammus,reksai,rell,renata,renekton,rengar,riven,rumble,ryze,samira,sejuani,senna,seraphine,sett,shaco,shen,shyvana,singed,sion,sivir,skarner,smolder,sona,soraka,swain,sylas,syndra,tahmkench,taliyah,talon,taric,teemo,thresh,tristana,trundle,tryndamere,twistedfate,twitch,udyr,urgot,varus,vayne,veigar,velkoz,vex,vi,viego,viktor,vladimir,volibear,warwick,wukong,xayah,xerath,xinzhao,yasuo,yone,yorick,yuumi,zac,zed,zeri,ziggs,zilean,zoe,zyra
leblanc,,5.23%,5.23%,5.23%,,,5.23%,5.23%,,,5.23%,5.23%,,,,,,,,,5.23%,5.23%,5.23%,,5.23%,,,5.23%,,,,,,5.23%,5.23%,5.23%,,,5.23%,,,,,5.23%,,5.23%,,,,,5.23%,,,,,,,5.23%,5.23%,5.23%,,5.23%,,,,,,,,,,5.23%,,,5.23%,5.23%,5.23%,,,,,5.23%,5.23%,,,,5.23%,,,,,,5.23%,,,,,5.23%,5.23%,,,,,,,,,,5.23%,,,,,,,,,,,,,5.23%,,,5.23%,5.23%,5.23%,,5.23%,5.23%,,,,5.23%,,,5.23%,,,,,,5.23%,5.23%,5.23%,,,5.23%,5.23%,,,5.23%,,5.23%,,5.23%,5.23%,,,,5.23%,,5.23%,,5.23%,
leesin,,,,,,16.49%,,,,,,,,16.49%,,,,16.49%,,,,,,,16.49%,,16.49%,16.49%,16.49%,16.49%,,16.49%,,,,,,,16.49%,16.49%,16.49%,16.49%,,,,,16.49%,,16.49%,16.49%,,,,,,,16.49%,,,,16.49%,,16.49%,16.49%,,,,,,,16.49%,,,,,,,,,,,,16.49%,,,,,16.49%,,16.49%,16.49%,,,,16.49%,16.49%,,16.49%,,,16.49%,16.49%,,,,16.49%,,,,,16.49%,,,,16.49%,,16.49%,,,,16.49%,,,,,,,,16.49%,16.49%,,,,,16.49%,,,,16.49%,,,,,,,16.49%,16.49%,,,16.49%,16.49%,16.49%,,,16.49%,,,,,16.49%,16.49%,,,,,16.49%
leona,,,,,5.79%,,,,,5.79%,,,5.79%,,5.79%,5.79%,5.79%,,,,,,,,,,,,5.79%,,,5.79%,,,5.79%,,,,,,,,,5.79%,,,,5.79%,,,,,,,,5.79%,,,,,,,,,,,,5.79%,,,,,,5.79%,5.79%,,,5.79%,5.79%,,,5.79%,,5.79%,,5.79%,5.79%,5.79%,,,,,,,5.79%,5.79%,5.79%,,,5.79%,,,5.79%,5.79%,,,,,,,,5.79%,5.79%,,5.79%,5.79%,,,,,,,5.79%,5.79%,5.79%,5.79%,,5.79%,,,5.79%,5.79%,5.79%,,,,,,,,,,,5.79%,,,,,,,,5.79%,,5.79%,,,,,5.79%,,,,,5.79%,5.79%,5.79%
lillia,,,,,,3.14%,,,,,,,,3.14%,,,,3.14%,,,,,,,3.14%,,3.14%,3.14%,3.14%,3.14%,,3.14%,,,,,,,3.14%,3.14%,3.14%,3.14%,,,,,3.14%,,3.14%,3.14%,,,,,,,3.14%,,,,3.14%,,3.14%,3.14%,,,,,3.14%,,,,,,,,,,,,,,3.14%,,,,,3.14%,,3.14%,3.14%,,,,3.14%,3.14%,,3.14%,,,3.14%,3.14%,,,,3.14%,,,,,3.14%,,,,3.14%,,3.14%,,,,3.14%,,,,,,,,3.14%,3.14%,,,,,3.14%,,,,3.14%,,,,,,,3.14%,3.14%,,,3.14%,3.14%,3.14%,,,3.14%,,,,,3.14%,3.14%,,,,,3.14%
lissandra,,3.20%,3.20%,3.20%,,,3.20%,3.20%,,,3.20%,3.20%,,,,,,,,,3.20%,3.20%,3.20%,,3.20%,,,3.20%,,,,,,3.20%,3.20%,3.20%,,,3.20%,,,,,3.20%,,3.20%,,,,,3.20%,,,,,,,3.20%,3.20%,3.20%,,3.20%,,,,,,3.20%,,,,,,,3.20%,3.20%,3.20%,,,,,3.20%,3.20%,,,,3.20%,,,,,,3.20%,,,,,3.20%,3.20%,,,,,,,,,,3.20%,,,,,,,,,,,,,3.20%,,,3.20%,3.20%,3.20%,,3.20%,3.20%,,,,3.20%,,,3.20%,,,,,,3.20%,3.20%,3.20%,,,3.20%,3.20%,,,3.20%,,3.20%,,3.20%,3.20%,,,,3.20%,,3.20%,,3.20%,
lucian,,,,,,,,,16.79%,16.77%,,,,,,,,,16.79%,,,,16.77%,,,16.77%,,,,,16.77%,,,,,,,,,,,,,16.77%,,,,,,,,16.77%,16.77%,16.77%,16.77%,,,,,,,,,,,16.77%,,,,,,,,,,,,,,16.77%,,,,,,,,,16.77%,,,,,,,,,,,,,,,,,,,,,16.77%,,16.77%,16.77%,,,,,,,16.77%,,16.77%,,,16.77%,,,,,,,,,16.77%,,,,16.77%,,,16.77%,16.77%,,,,,,,,,,16.79%,16.77%,,,16.77%,,,,,,16.77%,16.77%,,,
lulu,,,,,13.11%,,,,,13.11%,,,13.11%,,13.11%,13.11%,13.11%,,,,,,,,,,,,13.11%,,,13.11%,,,13.11%,,,,,,,,,13.11%,,,,13.11%,,,,,,,,13.11%,,,,,,,,,,,,13.11%,,13.11%,,,,,13.11%,,,13.11%,13.11%,,,13.11%,,13.11%,,13.11%,13.11%,13.11%,,,,,,,13.11%,13.11%,13.11%,,,13.11%,,,13.11%,13.11%,,,,,,,,13.11%,13.11%,,13.11%,13.11%,,,,,,,13.11%,13.11%,13.11%,13.11%,,13.11%,,,13.11%,13.11%,13.11%,,,,,,,,,,,13.11%,,,,,,,,13.11%,,13.11%,,,,,13.11%,,,,,13.11%,13.11%,13.11%
lux,,,,,4.82%,,,,,4.82%,,,4.82%,,4.82%,4.82%,4.82%,,,,,,,,,,,,4.82%,,,4.82%,,,4.82%,,,,,,,,,4.82%,,,,4.82%,,,,,,,,4.82%,,,,,,,,,,,,4.82%,,4.82%,,,,4.82%,,,,4.82%,4.82%,,,4.82%,,4.82%,,4.82%,4.82%,4.82%,,,,,,,4.82%,4.82%,4.82%,,,4.82%,,,4.82%,4.82%,,,,,,,,4.82%,4.82%,,4.82%,4.82%,,,,,,,4.82%,4.82%,4.82%,4.82%,,4.82%,,,4.82%,4.82%,4.82%,,,,,,,,,,,4.82%,,,,,,,,4.82%,,4.82%,,,,,4.82%,,,,,4.82%,4.82%,4.82%
malphite,4.65%,,4.65%,,,,,,,,,,,,,,,,,4.65%,4.65%,4.65%,,4.65%,,,4.65%,,,,,,4.65%,,4.65%,4.65%,4.65%,4.65%,4.65%,,4.65%,,4.65%,,4.65%,4.65%,,,,4.65%,4.65%,,,,,,,,,4.65%,,4.65%,,,4.65%,,4.65%,,,,,,,,,,,,,,4.65%,,,,4.65%,,,,,,,4.65%,,4.65%,4.65%,4.65%,,,4.65%,,,,,,4.65%,,4.65%,4.65%,4.65%,,,,,4.65%,,4.65%,,4.65%,4.65%,,,,,,,4.65%,,4.65%,,,,4.65%,,,4.65%,4.65%,,,4.65%,4.65%,4.65%,4.65%,,,,,,,4.65%,4.65%,4.65%,4.65%,,,,4.65%,4.65%,4.65%,,4.65%,,,,,,
malzahar,,4.98%,4.98%,4.98%,,,4.98%,4.98%,,,4.98%,4.98%,,,,,,,,,4.98%,4.98%,4.98%,,4.98%,,,4.98%,,,,,,4.98%,4.98%,4.98%,,,4.98%,,,,,4.98%,,4.98%,,,,,4.98%,,,,,,,4.98%,4.98%,4.98%,,4.98%,,,,,,4.98%,,,,4.98%,,,4.98%,4.98%,,,,,,4.98%,4.98%,,,,4.98%,,,,,,4.98%,,,,,4.98%,4.98%,,,,,,,,,,4.98%,,,,,,,,,,,,,4.98%,,,4.98%,4.98%,4.98%,,4.98%,4.98%,,,,4.98%,,,4.98%,,,,,,4.98%,4.98%,4.98%,,,4.98%,4.98%,,,4.98%,,4.98%,,4.98%,4.98%,,,,4.98%,,4.98%,,4.98%,
maokai,,,,,1.53%,,,,,1.53%,,,1.53%,,1.53%,1.53%,1.53%,,,,,,,,,,,,1.53%,,,1.53%,,,1.53%,,,,,,,,,1.53%,,,,1.53%,,,,,,,,1.53%,,,,,,,,,,,,1.53%,,1.53%,,,,1.53%,1.53%,,,,1.53%,,,1.53%,,1.53%,,1.53%,1.53%,1.53%,,,,,,,1.53%,1.53%,1.53%,,,1.53%,,,1.53%,1.53%,,,,,,,,1.53%,1.53%,,1.53%,1.53%,,,,,,,1.53%,1.53%,1.53%,1.53%,,1.53%,,,1.53%,1.53%,1.53%,,,,,,,,,,,1.53%,,,,,,,,1.53%,,1.53%,,,,,1.53%,,,,,1.53%,1.53%,1.53%
milio,,,,,8.71%,,,,,8.71%,,,8.71%,,8.71%,8.71%,8.71%,,,,,,,,,,,,8.71%,,,8.71%,,,8.71%,,,,,,,,,8.71%,,,,8.71%,,,,,,,,8.71%,,,,,,,,,,,,8.71%,,8.71%,,,,8.71%,8.71%,,,8.71%,,,,8.71%,,8.71%,,8.71%,8.71%,8.71%,,,,,,,8.71%,8.71%,8.71%,,,8.71%,,,8.71%,8.71%,,,,,,,,8.71%,8.71%,,8.71%,8.71%,,,,,,,8.71%,8.71%,8.71%,8.71%,,8.71%,,,8.71%,8.71%,8.71%,,,,,,,,,,,8.71%,,,,,,,,8.71%,,8.71%,,,,,8.71%,,,,,8.71%,8.71%,8.71%
missfortune,,,,,,,,,6.39%,6.39%,,,,,,,,,6.39%,,,,6.39%,,,6.39%,,,,,6.39%,,,,,,,,,,,,,6.39%,,,,,,,,6.39%,6.39%,6.39%,6.39%,,,,,,,,,,,6.39%,,,,,,,6.39%,,,,,,,,,,,,,,,,6.39%,,,,,,,,,,,,,,,,,,,,,6.39%,,6.39%,6.39%,,,,,,,6.39%,,6.39%,,,6.39%,,,,,,,,,6.39%,,,,6.39%,,,6.39%,6.39%,,,,,,,,,,6.39%,6.39%,,,6.39%,,,,,,6.39%,6.39%,,,
mordekaiser,5.23%,,5.23%,,,,,,,,,,,,,,,,,5.23%,5.23%,5.23%,,5.23%,,,5.23%,,,,,,5.23%,,5.23%,5.23%,5.23%,5.23%,5.23%,,5.23%,,5.23%,,5.23%,5.23%,,,,5.23%,5.23%,,,,,,,,,5.23%,,5.23%,,,5.23%,,5.23%,,,,,,,,,5.23%,,,,,,,,,5.23%,,,,,,,5.23%,,5.23%,5.23%,5.23%,,,5.23%,,,,,,5.23%,,5.23%,5.23%,5.23%,,,,,5.23%,,5.23%,,5.23%,5.23%,,,,,,,5.23%,,5.23%,,,,5.23%,,,5.23%,5.23%,,,5.23%,5.23%,5.23%,5.23%,,,,,,,5.23%,5.23%,5.23%,5.23%,,,,5.23%,5.23%,5.23%,,5.23%,,,,,,
morgana,,,,,4.03%,,,,,4.03%,,,4.03%,,4.03%,4.03%,4.03%,,,,,,,,,,,,4.03%,,,4.03%,,,4.03%,,,,,,,,,4.03%,,,,4.03%,,,,,,,,4.03%,,,,,,,,,,,,4.03%,,4.03%,,,,4.03%,4.03%,,,4.03%,4.03%,,,,,4.03%,,4.03%,4.03%,4.03%,,,,,,,4.03%,4.03%,4.03%,,,4.03%,,,4.03%,4.03%,,,,,,,,4.03%,4.03%,,4.03%,4.03%,,,,,,,4.03%,4.03%,4.03%,4.03%,,4.03%,,,4.03%,4.03%,4.03%,,,,,,,,,,,4.03%,,,,,,,,4.03%,,4.03%,,,,,4.03%,,,,,4.03%,4.03%,4.03%
naafiri,,,,,,3.62%,,,,,,,,3.62%,,,,3.62%,,,,,,,3.62%,,3.62%,3.62%,3.62%,3.62%,,3.62%,,,,,,,3.62%,3.62%,3.62%,3.62%,,,,,3.62%,,3.62%,3.62%,,,,,,,3.62%,,,,3.62%,,3.62%,3.62%,,,,,3.62%,,3.62%,,,,,,,,,,,,,,,,,3.62%,,3.62%,3.62%,,,,3.62%,3.62%,,3.62%,,,3.62%,3.62%,,,,3.62%,,,,,3.62%,,,,3.62%,,3.62%,,,,3.62%,,,,,,,,3.62%,3.62%,,,,,3.62%,,,,3.62%,,,,,,,3.62%,3.62%,,,3.62%,3.62%,3.62%,,,3.62%,,,,,3.62%,3.62%,,,,,3.62%
nami,,,,,13.44%,,,,,13.44%,,,13.44%,,13.44%,13.44%,13.44%,,,,,,,,,,,,13.44%,,,13.44%,,,13.44%,,,,,,,,,13.44%,,,,13.44%,,,,,,,,13.44%,,,,,,,,,,,,13.44%,,13.44%,,,,13.44%,13.44%,,,13.44%,13.44%,,,13.44%,,,,13.44%,13.44%,13.44%,,,,,,,13.44%,13.44%,13.44%,,,13.44%,,,13.44%,13.44%,,,,,,,,13.44%,13.44%,,13.44%,13.44%,,,,,,,13.44%,13.44%,13.44%,13.44%,,13.44%,,,13.44%,13.44%,13.44%,,,,,,,,,,,13.44%,,,,,,,,13.44%,,13.44%,,,,,13.44%,,,,,13.44%,13.44%,13.44%
nasus,2.96%,,2.96%,,,,,,,,,,,,,,,,,2.96%,2.96%,2.96%,,2.96%,,,2.96%,,,,,,2.96%,,2.96%,2.96%,2.96%,2.96%,2.96%,,2.96%,,2.96%,,2.96%,2.96%,,,,2.96%,2.96%,,,,,,,,,2.96%,,2.96%,,,2.96%,,2.96%,,,,,,,,,2.96%,,,,,2.96%,,,,,,,,,,,2.96%,,2.96%,2.96%,2.96%,,,2.96%,,,,,,2.96%,,2.96%,2.96%,2.96%,,,,,2.96%,,2.96%,,2.96%,2.96%,,,,,,,2.96%,,2.96%,,,,2.96%,,,2.96%,2.96%,,,2.96%,2.96%,2.96%,2.96%,,,,,,,2.96%,2.96%,2.96%,2.96%,,,,2.96%,2.96%,2.96%,,2.96%,,,,,,
nautilus,,,,,9.34%,,,,,9.34%,,,9.34%,,9.34%,9.34%,9.34%,,,,,,,,,,,,9.34%,,,9.34%,,,9.34%,,,,,,,,,9.34%,,,,9.34%,,,,,,,,9.34%,,,,,,,,,,,,9.34%,,9.34%,,,,9.34%,9.34%,,,9.34%,9.34%,,,9.34%,,9.34%,,,9.34%,9.34%,,,,,,,9.34%,9.34%,9.34%,,,9.34%,,,9.34%,9.34%,,,,,,,,9.34%,9.34%,,9.34%,9.34%,,,,,,,9.34%,9.34%,9.34%,9.34%,,9.34%,,,9.34%,9.34%,9.34%,,,,,,,,,,,9.34%,,,,,,,,9.34%,,9.34%,,,,,9.34%,,,,,9.34%,9.34%,9.34%
neeko,,,,,2.33%,,,,,2.33%,,,2.33%,,2.33%,2.33%,2.33%,,,,,,,,,,,,2.33%,,,2.33%,,,2.33%,,,,,,,,,2.33%,,,,2.33%,,,,,,,,2.33%,,,,,,,,,,,,2.33%,,2.33%,,,,2.33%,2.33%,,,2.33%,2.33%,,,2.33%,,2.33%,,2.33%,,2.33%,,,,,,,2.33%,2.33%,2.33%,,,2.33%,,,2.33%,2.33%,,,,,,,,2.33%,2.33%,,2.33%,2.33%,,,,,,,2.33%,2.33%,2.33%,2.33%,,2.33%,,,2.33%,2.33%,2.33%,,,,,,,,,,,2.33%,,,,,,,,2.33%,,2.33%,,,,,2.33%,,,,,2.33%,2.33%,2.33%
nidalee,,,,,,4.73%,,,,,,,,4.73%,,,,4.73%,,,,,,,4.73%,,4.73%,4.73%,4.73%,4.73%,,4.73%,,,,,,,4.73%,4.73%,4.73%,4.73%,,,,,4.73%,,4.73%,4.73%,,,,,,,4.73%,,,,4.73%,,4.73%,4.73%,,,,,4.73%,,4.73%,,,,,,,,,,,,4.73%,,,,,,,4.73%,4.73%,,,,4.73%,4.73%,,4.73%,,,4.73%,4.73%,,,,4.73%,,,,,4.73%,,,,4.73%,,4.73%,,,,4.73%,,,,,,,,4.73%,4.73%,,,,,4.73%,,,,4.73%,,,,,,,4.73%,4.73%,,,4.73%,4.73%,4.73%,,,4.73%,,,,,4.73%,4.73%,,,,,4.73%
nilah,,,,,,,,,2.35%,2.35%,,,,,,,,,2.35%,,,,2.35%,,,2.35%,,,,,2.35%,,,,,,,,,,,,,2.35%,,,,,,,,2.35%,2.35%,2.35%,2.35%,,,,,,,,,,,2.35%,,,,,,,2.35%,,,,,,,2.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35%,,2.35%,2.35%,,,,,,,2.35%,,2.35%,,,2.35%,,,,,,,,,2.35%,,,,2.35%,,,2.35%,2.35%,,,,,,,,,,2.35%,2.35%,,,2.35%,,,,,,2.35%,2.35%,,,
nocturne,,,,,,6.48%,,,,,,,,6.48%,,,,6.48%,,,,,,,6.48%,,6.48%,6.48%,6.48%,6.48%,,6.48%,,,,,,,6.48%,6.48%,6.48%,6.48%,,,,,6.48%,,6.48%,6.48%,,,,,,,6.48%,,,,6.48%,,6.48%,6.48%,,,,,6.48%,,6.48%,,,,,,,,,,,,6.48%,,,,,6.48%,,,6.48%,,,,6.48%,6.48%,,6.48%,,,6.48%,6.48%,,,,6.48%,,,,,6.48%,,,,6.48%,,6.48%,,,,6.48%,,,,,,,,6.48%,6.48%,,,,,6.48%,,,,6.48%,,,,,,,6.48%,6.48%,,,6.48%,6.48%,6.48%,,,6.48%,,,,,6.48%,6.48%,,,,,6.48%
nunu,,,,,,2.42%,,,,,,,,2.42%,,,,2.42%,,,,,,,2.42%,,2.42%,2.42%,2.42%,2.42%,,2.42%,,,,,,,2.42%,2.42%,2.42%,2.42%,,,,,2.42%,,2.42%,2.42%,,,,,,,2.42%,,,,2.42%,,2.42%,2.42%,,,,,2.42%,,2.42%,,,,,,,,,,,,2.42%,,,,,2.42%,,2.42%,,,,,2.42%,2.42%,,2.42%,,,2.42%,2.42%,,,,2.42%,,,,,2.42%,,,,2.42%,,2.42%,,,,2.42%,,,,,,,,2.42%,2.42%,,,,,2.42%,,,,2.42%,,,,,,,2.42%,2.42%,,,2.42%,2.42%,2.42%,,,2.42%,,,,,2.42%,2.42%,,,,,2.42%
olaf,1.69%,,1.69%,,,,,,,,,,,,,,,,,1.69%,1.69%,1.69%,,1.69%,,,1.69%,,,,,,1.69%,,1.69%,1.69%,1.69%,1.69%,1.69%,,1.69%,,1.69%,,1.69%,1.69%,,,,1.69%,1.69%,,,,,,,,,1.69%,,1.69%,,,1.69%,,1.69%,,,,,,,,,1.69%,,,,,1.69%,,,,1.69%,,,,,,,,,1.69%,1.69%,1.69%,,,1.69%,,,,,,1.69%,,1.69%,1.69%,1.69%,,,,,1.69%,,1.69%,,1.69%,1.69%,,,,,,,1.69%,,1.69%,,,,1.69%,,,1.69%,1.69%,,,1.69%,1.69%,1.69%,1.69%,,,,,,,1.69%,1.69%,1.69%,1.69%,,,,1.69%,1.69%,1.69%,,1.69%,,,,,,
orianna,,5.29%,5.29%,5.29%,,,5.29%,5.29%,,,5.29%,5.29%,,,,,,,,,5.29%,5.29%,5.29%,,5.29%,,,5.29%,,,,,,5.29%,5.29%,5.29%,,,5.29%,,,,,5.29%,,5.29%,,,,,5.29%,,,,,,,5.29%,5.29%,5.29%,,5.29%,,,,,,5.29%,,,,5.29%,,,5.29%,5.29%,5.29%,,,,,5.29%,5.29%,,,,5.29%,,,,,,,,,,,5.29%,5.29%,,,,,,,,,,5.29%,,,,,,,,,,,,,5.29%,,,5.29%,5.29%,5.29%,,5.29%,5.29%,,,,5.29%,,,5.29%,,,,,,5.29%,5.29%,5.29%,,,5.29%,5.29%,,,5.29%,,5.29%,,5.29%,5.29%,,,,5.29%,,5.29%,,5.29%,
ornn,3.76%,,3.76%,,,,,,,,,,,,,,,,,3.76%,3.76%,3.76%,,3.76%,,,3.76%,,,,,,3.76%,,3.76%,3.76%,3.76%,3.76%,3.76%,,3.76%,,3.76%,,3.76%,3.76%,,,,3.76%,3.76%,,,,,,,,,3.76%,,3.76%,,,3.76%,,3.76%,,,,,,,,,3.76%,,,,,3.76%,,,,3.76%,,,,,,,3.76%,,,3.76%,3.76%,,,3.76%,,,,,,3.76%,,3.76%,3.76%,3.76%,,,,,3.76%,,3.76%,,3.76%,3.76%,,,,,,,3.76%,,3.76%,,,,3.76%,,,3.76%,3.76%,,,3.76%,3.76%,3.76%,3.76%,,,,,,,3.76%,3.76%,3.76%,3.76%,,,,3.76%,3.76%,3.76%,,3.76%,,,,,,
pantheon,,,,,,7.00%,,,,,,,,7.00%,,,,7.00%,,,,,,,7.00%,,7.00%,7.00%,7.00%,7.00%,,7.00%,,,,,,,7.00%,7.00%,7.00%,7.00%,,,,,7.00%,,7.00%,7.00%,,,,,,,7.00%,,,,7.00%,,7.00%,7.00%,,,,,7.00%,,7.00%,,,,,,,,,,,,7.00%,,,,,7.00%,,7.00%,7.00%,,,,,7.00%,,7.00%,,,7.00%,7.00%,,,,7.00%,,,,,7.00%,,,,7.00%,,7.00%,,,,7.00%,,,,,,,,7.00%,7.00%,,,,,7.00%,,,,7.00%,,,,,,,7.00%,7.00%,,,7.00%,7.00%,7.00%,,,7.00%,,,,,7.00%,7.00%,,,,,7.00%
poppy,,,,,2.96%,,,,,2.96%,,,2.96%,,2.96%,2.96%,2.96%,,,,,,,,,,,,2.96%,,,2.96%,,,2.96%,,,,,,,,,2.96%,,,,2.96%,,,,,,,,2.96%,,,,,,,,,,,,2.96%,,2.96%,,,,2.96%,2.96%,,,2.96%,2.96%,,,2.96%,,2.96%,,2.96%,2.96%,2.96%,,,,,,,2.96%,,2.96%,,,2.96%,,,2.96%,2.96%,,,,,,,,2.96%,2.96%,,2.96%,2.96%,,,,,,,2.96%,2.96%,2.96%,2.96%,,2.96%,,,2.96%,2.96%,2.96%,,,,,,,,,,,2.96%,,,,,,,,2.96%,,2.96%,,,,,2.96%,,,,,2.96%,2.96%,2.96%
pyke,,,,,5.92%,,,,,5.92%,,,5.92%,,5.92%,5.92%,5.92%,,,,,,,,,,,,5.92%,,,5.92%,,,5.92%,,,,,,,,,5.92%,,,,5.92%,,,,,,,,5.92%,,,,,,,,,,,,5.92%,,5.92%,,,,5.92%,5.92%,,,5.92%,5.92%,,,5.92%,,5.92%,,5.92%,5.92%,5.92%,,,,,,,5.92%,5.92%,,,,5.92%,,,5.92%,5.92%,,,,,,,,5.92%,5.92%,,5.92%,5.91%,,,,,,,5.92%,5.92%,5.92%,5.92%,,5.92%,,,5.92%,5.92%,5.92%,,,,,,,,,,,5.92%,,,,,,,,5.92%,,5.92%,,,,,5.91%,,,,,5.92%,5.92%,5.92%
qiyana,,2.44%,2.44%,2.44%,,,2.44%,2.44%,,,2.44%,2.44%,,,,,,,,,2.44%,2.44%,2.44%,,2.44%,,,2.44%,,,,,,2.44%,2.44%,2.44%,,,2.44%,,,,,2.44%,,2.44%,,,,,2.44%,,,,,,,2.44%,2.44%,2.44%,,2.44%,,,,,,2.44%,,,,2.44%,,,2.44%,2.44%,2.44%,,,,,2.44%,2.44%,,,,2.44%,,,,,,2.44%,,,,,,2.44%,,,,,,,,,,2.44%,,,,,,,,,,,,,2.44%,,,2.44%,2.44%,2.44%,,2.44%,2.44%,,,,2.44%,,,2.44%,,,,,,2.44%,2.44%,2.44%,,,2.44%,2.44%,,,2.44%,,2.44%,,2.44%,2.44%,,,,2.44%,,2.44%,,2.44%,
quinn,1.87%,,1.87%,,,,,,,,,,,,,,,,,1.87%,1.87%,1.87%,,1.87%,,,1.87%,,,,,,1.87%,,1.87%,1.87%,1.87%,1.87%,1.87%,,1.87%,,1.87%,,1.87%,1.87%,,,,1.87%,1.87%,,,,,,,,,1.87%,,1.87%,,,1.87%,,1.87%,,,,,,,,,1.87%,,,,,1.87%,,,,1.87%,,,,,,,1.87%,,1.87%,1.87%,1.87%,,,,,,,,,1.87%,,1.87%,1.87%,1.87%,,,,,1.87%,,1.87%,,1.87%,1.87%,,,,,,,1.87%,,1.87%,,,,1.87%,,,1.87%,1.87%,,,1.87%,1.87%,1.87%,1.87%,,,,,,,1.87%,1.87%,1.87%,1.87%,,,,1.87%,1.87%,1.87%,,1.87%,,,,,,
rakan,,,,,5.43%,,,,,5.43%,,,5.43%,,5.43%,5.43%,5.43%,,,,,,,,,,,,5.43%,,,5.43%,,,5.43%,,,,,,,,,5.43%,,,,5.43%,,,,,,,,5.43%,,,,,,,,,,,,5.43%,,5.43%,,,,5.43%,5.43%,,,5.43%,5.43%,,,5.43%,,5.43%,,5.43%,5.43%,5.43%,,,,,,,5.43%,5.43%,5.43%,,,,,,5.43%,5.43%,,,,,,,,5.43%,5.43%,,5.43%,5.43%,,,,,,,5.43%,5.43%,5.43%,5.43%,,5.43%,,,5.43%,5.43%,5.43%,,,,,,,,,,,5.43%,,,,,,,,5.43%,,5.43%,,,,,5.43%,,,,,5.43%,5.43%,5.43%
rammus,,,,,,1.51%,,,,,,,,1.51%,,,,1.51%,,,,,,,1.51%,,1.51%,1.51%,1.51%,1.51%,,1.51%,,,,,,,1.51%,1.51%,1.51%,1.51%,,,,,1.51%,,1.51%,1.51%,,,,,,,1.51%,,,,1.51%,,1.51%,1.51%,,,,,1.51%,,1.51%,,,,,,,,,,,,1.51%,,,,,1.51%,,1.51%,1.51%,,,,1.51%,1.51%,,1.51%,,,,1.51%,,,,1.51%,,,,,1.51%,,,,1.51%,,1.51%,,,,1.51%,,,,,,,,1.51%,1.51%,,,,,1.51%,,,,1.51%,,,,,,,1.51%,1.51%,,,1.51%,1.51%,1.51%,,,1.51%,,,,,1.51%,1.51%,,,,,1.51%
reksai,,,,,,1.18%,,,,,,,,1.18%,,,,1.18%,,,,,,,1.18%,,1.18%,1.18%,1.18%,1.18%,,1.18%,,,,,,,1.18%,1.18%,1.18%,1.18%,,,,,1.18%,,1.18%,1.18%,,,,,,,1.18%,,,,1.18%,,1.18%,1.18%,,,,,1.18%,,1.18%,,,,,,,,,,,,1.18%,,,,,1.18%,,1.18%,1.18%,,,,1.18%,1.18%,,1.18%,,,1.18%,,,,,1.18%,,,,,1.18%,,,,1.18%,,1.18%,,,,1.18%,,,,,,,,1.18%,1.18%,,,,,1.18%,,,,1.18%,,,,,,,1.18%,1.18%,,,1.18%,1.18%,1.18%,,,1.18%,,,,,1.18%,1.18%,,,,,1.18%
rell,,,,,5.50%,,,,,5.50%,,,5.50%,,5.50%,5.50%,5.50%,,,,,,,,,,,,5.50%,,,5.50%,,,5.50%,,,,,,,,,5.50%,,,,5.50%,,,,,,,,5.50%,,,,,,,,,,,,5.50%,,5.50%,,,,5.50%,5.50%,,,5.50%,5.50%,,,5.50%,,5.50%,,5.50%,5.50%,5.50%,,,,,,,5.50%,5.50%,5.50%,,,5.50%,,,,5.50%,,,,,,,,5.50%,5.50%,,5.50%,5.50%,,,,,,,5.50%,5.50%,5.50%,5.50%,,5.50%,,,5.50%,5.50%,5.50%,,,,,,,,,,,5.50%,,,,,,,,5.50%,,5.50%,,,,,5.50%,,,,,5.50%,5.50%,5.50%
