,aatrox,ahri,akali,akshan,alistar,amumu,anivia,annie,aphelios,ashe,aurelionsol,azir,bard,belveth,blitzcrank,brand,braum,briar,caitlyn,camille,cassiopeia,chogath,corki,darius,diana,draven,drmundo,ekko,elise,evelynn,ezreal,fiddlesticks,fiora,fizz,galio,gangplank,garen,gnar,gragas,graves,gwen,hecarim,heimerdinger,hwei,illaoi,irelia,ivern,janna,jarvaniv,jax,jayce,jhin,jinx,kaisa,kalista,karma,karthus,kassadin,katarina,kayle,kayn,kennen,khazix,kindred,kled,kogmaw,ksante,leblanc,leesin,leona,lillia,lissandra,lucian,lulu,lux,malphite,malzahar,maokai,milio,missfortune,mordekaiser,morgana,naafiri,nami,nasus,nautilus,neeko,nidalee,nilah,nocturne,nunu,olaf,orianna,ornn,pantheon,poppy,pyke,qiyana,quinn,rakan,rammus,reksai,rell,renata,renekton,rengar,riven,rumble,ryze,samira,sejuani,senna,seraphine,sett,shaco,shen,shyvana,singed,sion,sivir,skarner,smolder,sona,soraka,swain,sylas,syndra,tahmkench,taliyah,talon,taric,teemo,thresh,tristana,trundle,tryndamere,twistedfate,twitch,udyr,urgot,varus,vayne,veigar,velkoz,vex,vi,viego,viktor,vladimir,volibear,warwick,wukong,xayah,xerath,xinzhao,yasuo,yone,yorick,yuumi,zac,zed,zeri,ziggs,zilean,zoe,zyra
lissandra,,3.20%,3.20%,3.20%,,,3.20%,3.20%,,,3.20%,3.20%,,,,,,,,,3.20%,,,,,,,,,,,,,3.20%,3.20%,,,,,,,,,3.20%,,,,,,,,,,,,,,3.20%,3.20%,,,,,,,,,3.20%,,,,,,,,,3.20%,,,,,,,,,,,,,,,,3.20%,,,,,3.20%,,,,,,,,,,,3.20%,,,,,,,,,,,,,,,,,3.20%,3.20%,,3.20%,,,,,,,,3.20%,,,,,,3.20%,,3.20%,,,3.20%,3.20%,,,,,3.20%,,3.20%,3.20%,,,,,,,,3.20%,
lucian,,,,,,,,,16.82%,16.82%,,,,,,,,,16.82%,,,,16.82%,,,16.81%,,,,,16.81%,,,,,,,,,,,,,,,,,,,,,16.79%,16.79%,16.79%,16.79%,,,,,,,,,,,16.79%,,,,,,,,,,,,,,16.77%,,,,,,,,,16.77%,,,,,,,,,,,,,,,,,,,,,16.75%,,16.75%,,,,,,,,16.75%,,16.73%,,,,,,,,,,,,16.73%,,,,16.70%,,,16.70%,16.70%,,,,,,,,,,,16.68%,,,,,,,,,16.68%,16.68%,,,
lulu,,,,,13.12%,,,,,,,,13.12%,,13.12%,13.12%,13.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.12%,,,,,,,,13.11%,,,,,,,,,,,,,,13.11%,,,,,13.11%,,,13.11%,13.11%,,,13.11%,,13.11%,,13.11%,13.11%,,,,,,,,,13.11%,13.11%,,,13.11%,,,13.11%,13.11%,,,,,,,,,13.11%,,,,,,,,,,13.11%,13.11%,13.11%,,,13.11%,,,13.11%,,13.11%,,,,,,,,,,,13.11%,,,,,,,,,,,,,,,13.12%,,,,,13.12%,,13.11%
lux,,4.00%,4.00%,4.00%,4.82%,,4.00%,4.00%,,,4.00%,4.00%,4.82%,,4.82%,4.82%,4.82%,,,,4.00%,,,,,,,,,,,,,4.01%,4.01%,,,,,,,,,4.01%,,,,4.82%,,,,,,,,4.82%,,4.00%,4.00%,,,,,,,,,4.00%,,4.82%,,4.00%,,4.82%,,,4.01%,4.82%,4.82%,,,4.82%,,4.82%,,4.82%,4.82%,,,,,,4.01%,,,4.82%,4.82%,4.02%,,4.81%,,,4.81%,4.81%,,,,,4.02%,,,,4.81%,,,,,,,,,,4.81%,4.81%,4.81%,4.02%,4.02%,4.81%,4.02%,,4.81%,,4.81%,,,,4.03%,,,,,,4.04%,4.82%,4.04%,,,4.04%,4.04%,,,,,4.05%,,4.05%,4.05%,,4.82%,,,,,4.82%,4.05%,4.82%
malphite,4.64%,0.79%,0.79%,0.79%,,,0.79%,0.79%,,,0.79%,0.79%,,,,,,,,4.64%,0.79%,4.64%,,4.64%,,,4.64%,,,,,,4.64%,0.79%,0.79%,4.64%,4.64%,4.64%,4.64%,,4.64%,,4.64%,0.79%,4.64%,4.64%,,,,4.64%,4.64%,,,,,,,0.79%,0.79%,4.64%,,4.64%,,,4.64%,,4.64%,0.79%,,,,0.79%,,,,,0.79%,,,,4.65%,,,,4.65%,,,,,,,4.65%,0.79%,4.65%,,,,0.79%,4.65%,,,,,,4.65%,,4.65%,4.65%,0.79%,,,,,4.65%,,4.65%,,4.65%,4.65%,,,,,,,0.79%,0.79%,,0.79%,,,4.66%,,,,4.66%,0.79%,,,4.66%,,,0.79%,,0.79%,,,0.79%,0.79%,,,,,0.80%,,0.80%,0.80%,4.66%,,,,,,,0.80%,
malzahar,,4.97%,4.97%,4.97%,,,4.97%,4.97%,,,4.97%,4.97%,,,,,,,,,4.97%,,,,,,,,,,,,,4.97%,4.97%,,,,,,,,,4.97%,,,,,,,,,,,,,,4.98%,4.98%,,,,,,,,,4.98%,,,,4.98%,,,,,,,,,,,,,,,,,,,,,4.98%,,,,,4.98%,,,,,,,,,,,4.98%,,,,,,,,,,,,,,,,,4.99%,4.99%,,4.99%,,,,,,,,5.00%,,,,,,5.00%,,5.00%,,,5.00%,5.00%,,,,,5.01%,,5.01%,5.01%,,,,,,,,5.01%,
maokai,,,,,1.54%,,,,,,,,1.54%,,1.54%,1.54%,1.54%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.53%,,,,,,,,1.53%,,,,,,,,,,,,,,1.53%,,,,1.53%,1.53%,,,,1.53%,,,1.53%,,1.53%,,1.53%,1.53%,,,,,,,,,1.53%,1.53%,,,1.53%,,,1.53%,1.53%,,,,,,,,,1.53%,,,,,,,,,,1.53%,1.53%,1.53%,,,1.53%,,,1.53%,,1.53%,,,,,,,,,,,1.53%,,,,,,,,,,,,,,,1.54%,,,,,1.54%,,1.54%
milio,,,,,8.69%,,,,,,,,8.69%,,8.69%,8.69%,8.69%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.70%,,,,,,,,8.70%,,,,,,,,,,,,,,8.70%,,,,8.71%,8.71%,,,8.71%,,,,8.71%,,8.71%,,8.71%,8.71%,,,,,,,,,8.71%,8.72%,,,8.72%,,,8.72%,8.72%,,,,,,,,,8.72%,,,,,,,,,,8.73%,8.73%,8.73%,,,8.73%,,,8.73%,,8.73%,,,,,,,,,,,8.75%,,,,,,,,,,,,,,,8.75%,,,,,8.75%,,8.75%
missfortune,,,,,,,,,6.38%,6.38%,,,,,,,,,6.38%,,,,6.38%,,,6.38%,,,,,6.38%,,,,,,,,,,,,,,,,,,,,,6.38%,6.38%,6.38%,6.38%,,,,,,,,,,,6.38%,,,,,,,6.39%,,,,,,,,,,,,,,,,6.39%,,,,,,,,,,,,,,,,,,,,,6.39%,,6.39%,,,,,,,,6.39%,,6.40%,,,,,,,,,,,,6.40%,,,,6.40%,,,6.40%,6.40%,,,,,,,,,,,6.40%,,,,,,,,,6.40%,6.40%,,,
mordekaiser,5.22%,,,,,,,,,,,,,,,,,,,5.22%,,5.22%,,5.22%,,,5.22%,,,,,,5.22%,,,5.22%,5.22%,5.22%,5.22%,,5.22%,,5.22%,,5.22%,5.22%,,,,5.23%,5.23%,,,,,,,,,5.23%,,5.23%,,,5.23%,,5.23%,,,,,,,,,5.23%,,,,,,,,,5.23%,,,,,,,5.23%,,5.23%,,,,,5.23%,,,,,,5.23%,,5.23%,5.23%,,,,,,5.23%,,5.23%,,5.23%,5.23%,,,,,,,,,,,,,5.24%,,,,5.24%,,,,5.23%,,,,,,,,,,,,,,,,,,5.24%,,,,,,,,
morgana,,0.50%,0.50%,0.50%,4.03%,,0.50%,0.50%,,,0.50%,0.50%,4.03%,,4.03%,4.03%,4.03%,,,,0.50%,,,,,,,,,,,,,0.50%,0.50%,,,,,,,,,0.50%,,,,4.03%,,,,,,,,4.03%,,0.50%,0.50%,,,,,,,,,0.50%,,4.03%,,0.50%,,4.03%,4.03%,,0.50%,4.03%,4.03%,,,,,4.03%,,4.03%,4.03%,,,,,,0.50%,,,4.03%,4.03%,0.50%,,4.04%,,,4.04%,4.04%,,,,,0.50%,,,,4.04%,,,,,,,,,,4.04%,4.04%,4.04%,0.51%,0.51%,4.04%,0.51%,,4.04%,,4.04%,,,,0.51%,,,,,,0.51%,4.05%,0.51%,,,0.51%,0.51%,,,,,0.51%,,0.51%,0.51%,,4.06%,,,,,4.06%,0.51%,4.06%
naafiri,,0.68%,0.68%,0.68%,,3.61%,0.68%,0.68%,,,0.68%,0.68%,,3.61%,,,,3.61%,,,0.68%,,,,3.61%,,,3.61%,3.61%,3.61%,,3.61%,,0.68%,0.68%,,,,,3.61%,,3.61%,,0.68%,,,3.61%,,3.61%,,,,,,,,3.61%,0.68%,0.68%,,3.61%,,3.61%,3.61%,,,,0.68%,3.61%,,3.61%,0.68%,,,,,0.68%,,,,,,,,,,,3.62%,,3.62%,3.62%,,0.68%,,3.62%,,,0.68%,,,3.62%,3.62%,,,,3.62%,,,0.68%,,3.62%,,,,3.62%,,3.62%,,,,3.62%,,,,,0.68%,0.68%,,0.68%,3.62%,,,,,3.62%,,0.68%,,3.62%,,,,0.68%,,0.68%,3.62%,3.62%,0.68%,0.68%,3.62%,3.62%,,,0.68%,3.62%,0.68%,0.68%,,,3.62%,3.62%,,,,0.68%,
nami,,,,,13.37%,,,,,,,,13.37%,,13.37%,13.37%,13.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.39%,,,,,,,,13.41%,,,,,,,,,,,,,,13.41%,,,,13.44%,13.44%,,,13.44%,13.44%,,,13.44%,,,,13.44%,13.44%,,,,,,,,,13.44%,13.47%,,,13.47%,,,13.47%,13.47%,,,,,,,,,13.47%,,,,,,,,,,13.50%,13.50%,13.50%,,,13.50%,,,13.50%,,13.50%,,,,,,,,,,,13.56%,,,,,,,,,,,,,,,13.57%,,,,,13.57%,,13.57%
nasus,2.96%,,,,,,,,,,,,,,,,,,,2.96%,,2.96%,,2.96%,,,2.96%,,,,,,2.96%,,,2.96%,2.96%,2.96%,2.96%,,2.96%,,2.96%,,2.96%,2.96%,,,,2.96%,2.96%,,,,,,,,,2.96%,,2.96%,,,2.96%,,2.96%,,,,,,,,,2.96%,,,,,2.96%,,,,,,,,,,,2.96%,,2.96%,,,,,2.96%,,,,,,2.96%,,2.96%,2.96%,,,,,,2.96%,,2.96%,,2.96%,2.96%,,,,,,,,,,,,,2.96%,,,,2.96%,,,,2.97%,,,,,,,,,,,,,,,,,,2.97%,,,,,,,,
nautilus,,,,,9.37%,,,,,,,,9.37%,,9.37%,9.37%,9.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.36%,,,,,,,,9.35%,,,,,,,,,,,,,,9.35%,,,,9.34%,9.34%,,,9.34%,9.34%,,,9.34%,,9.34%,,,9.34%,,,,,,,,,9.34%,9.35%,,,9.35%,,,9.35%,9.35%,,,,,,,,,9.35%,,,,,,,,,,9.34%,9.34%,9.34%,,,9.34%,,,9.34%,,9.34%,,,,,,,,,,,9.33%,,,,,,,,,,,,,,,9.32%,,,,,9.32%,,9.32%
neeko,,0.67%,0.67%,0.67%,2.33%,,0.67%,0.67%,,,0.67%,0.67%,2.33%,,2.33%,2.33%,2.33%,,,,0.67%,,,,,,,,,,,,,0.67%,0.67%,,,,,,,,,0.67%,,,,2.33%,,,,,,,,2.33%,,0.67%,0.67%,,,,,,,,,0.67%,,2.33%,,0.67%,,2.33%,2.33%,,0.67%,2.33%,2.33%,,,2.33%,,2.33%,,2.33%,,,,,,,0.67%,,,2.33%,2.33%,0.67%,,2.33%,,,2.33%,2.33%,,,,,0.67%,,,,2.33%,,,,,,,,,,2.33%,2.33%,2.33%,0.66%,0.66%,2.33%,0.66%,,2.33%,,2.33%,,,,0.66%,,,,,,0.66%,2.33%,0.66%,,,0.66%,0.66%,,,,,0.66%,,0.66%,0.66%,,2.33%,,,,,2.33%,0.66%,2.33%
nidalee,,,,,0.63%,4.75%,,,,,,,0.63%,4.75%,0.63%,0.63%,0.63%,4.75%,,,,,,,4.74%,,,4.74%,4.74%,4.74%,,4.74%,,,,,,,,4.74%,,4.74%,,,,,4.74%,0.63%,4.74%,,,,,,,0.63%,4.74%,,,,4.74%,,4.74%,4.74%,,,,,4.74%,0.63%,4.74%,,,0.63%,0.63%,,,0.63%,0.63%,,,0.63%,4.73%,0.63%,,0.63%,0.63%,,,4.73%,4.73%,,,,4.73%,0.63%,0.63%,,,0.63%,4.71%,4.71%,0.63%,0.63%,,4.71%,,,,,4.71%,,0.63%,,4.71%,,4.71%,,,,4.71%,,0.63%,0.63%,0.63%,,,0.63%,,4.71%,0.63%,,0.63%,,4.71%,,,,4.69%,,,,,0.64%,,4.68%,4.68%,,,4.68%,4.68%,,,,4.67%,,,,0.64%,4.67%,4.67%,,,0.64%,,0.64%
nilah,,,,,,,,,2.34%,2.34%,,,,,,,,,2.34%,,,,2.34%,,,2.34%,,,,,2.34%,,,,,,,,,,,,,,,,,,,,,2.35%,2.35%,2.35%,2.35%,,,,,,,,,,,2.35%,,,,,,,2.35%,,,,,,,2.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.36%,,2.36%,,,,,,,,2.36%,,2.36%,,,,,,,,,,,,2.36%,,,,2.36%,,,2.36%,2.36%,,,,,,,,,,,2.36%,,,,,,,,,2.36%,2.36%,,,
nocturne,,,,,,6.47%,,,,,,,,6.47%,,,,6.47%,,,,,,,6.47%,,,6.47%,6.47%,6.47%,,6.47%,,,,,,,,6.47%,,6.47%,,,,,6.47%,,6.47%,,,,,,,,6.47%,,,,6.47%,,6.47%,6.47%,,,,,6.47%,,6.47%,,,,,,,,,,,,6.48%,,,,,6.48%,,,6.48%,,,,6.48%,,,,,,6.48%,6.48%,,,,6.48%,,,,,6.48%,,,,6.48%,,6.48%,,,,6.48%,,,,,,,,,6.48%,,,,,6.48%,,,,6.48%,,,,,,,6.48%,6.48%,,,6.48%,6.48%,,,,6.48%,,,,,6.48%,6.48%,,,,,
nunu,,,,,,2.42%,,,,,,,,2.42%,,,,2.42%,,,,,,,2.42%,,,2.42%,2.42%,2.42%,,2.42%,,,,,,,,2.42%,,2.42%,,,,,2.42%,,2.42%,,,,,,,,2.42%,,,,2.42%,,2.42%,2.42%,,,,,2.42%,,2.42%,,,,,,,,,,,,2.42%,,,,,2.42%,,2.42%,,,,,2.42%,,,,,,2.43%,2.43%,,,,2.43%,,,,,2.43%,,,,2.43%,,2.43%,,,,2.43%,,,,,,,,,2.43%,,,,,2.43%,,,,2.44%,,,,,,,2.44%,2.44%,,,2.44%,2.44%,,,,2.44%,,,,,2.44%,2.44%,,,,,
olaf,1.69%,,,,,,,,,,,,,,,,,,,1.69%,,1.69%,,1.69%,,,1.69%,,,,,,1.69%,,,1.69%,1.69%,1.69%,1.69%,,1.69%,,1.69%,,1.69%,1.69%,,,,1.69%,1.69%,,,,,,,,,1.69%,,1.69%,,,1.69%,,1.69%,,,,,,,,,1.69%,,,,,1.69%,,,,1.69%,,,,,,,,,1.69%,,,,,1.69%,,,,,,1.69%,,1.69%,1.69%,,,,,,1.69%,,1.69%,,1.69%,1.69%,,,,,,,,,,,,,1.69%,,,,1.69%,,,,1.69%,,,,,,,,,,,,,,,,,,1.69%,,,,,,,,
orianna,,5.30%,5.30%,5.30%,,,5.30%,5.30%,,,5.30%,5.30%,,,,,,,,,5.30%,,,,,,,,,,,,,5.30%,5.30%,,,,,,,,,5.30%,,,,,,,,,,,,,,5.29%,5.29%,,,,,,,,,5.29%,,,,5.29%,,,,,5.29%,,,,,,,,,,,,,,,,,,,,,5.28%,,,,,,,,,,,5.28%,,,,,,,,,,,,,,,,,5.27%,5.27%,,5.27%,,,,,,,,5.26%,,,,,,5.25%,,5.25%,,,5.25%,5.25%,,,,,5.25%,,5.25%,5.25%,,,,,,,,5.25%,
ornn,3.76%,,,,,,,,,,,,,,,,,,,3.76%,,3.76%,,3.76%,,,3.76%,,,,,,3.76%,,,3.76%,3.76%,3.76%,3.76%,,3.76%,,3.76%,,3.76%,3.76%,,,,3.76%,3.76%,,,,,,,,,3.76%,,3.76%,,,3.76%,,3.76%,,,,,,,,,3.76%,,,,,3.76%,,,,3.76%,,,,,,,3.76%,,,,,,,3.77%,,,,,,3.77%,,3.77%,3.77%,,,,,,3.77%,,3.77%,,3.77%,3.77%,,,,,,,,,,,,,3.77%,,,,3.77%,,,,3.77%,,,,,,,,,,,,,,,,,,3.76%,,,,,,,,
pantheon,2.15%,,,,2.74%,7.00%,,,,,,,2.74%,7.00%,2.74%,2.74%,2.74%,7.00%,,2.15%,,2.15%,,2.15%,7.00%,,2.15%,7.01%,7.01%,7.01%,,7.01%,2.15%,,,2.15%,2.15%,2.15%,2.15%,7.01%,2.15%,7.01%,2.15%,,2.15%,2.15%,7.01%,2.75%,7.00%,2.16%,2.16%,,,,,2.75%,7.00%,,,2.16%,7.00%,2.16%,7.00%,7.00%,2.16%,,2.16%,,7.00%,2.75%,7.00%,,,2.74%,2.74%,2.15%,,2.74%,2.74%,,2.15%,2.74%,7.00%,2.74%,2.15%,2.74%,2.74%,7.00%,,7.00%,7.00%,2.15%,,2.15%,,2.74%,2.74%,,2.16%,2.74%,6.99%,6.99%,2.74%,2.74%,2.16%,6.99%,2.16%,2.16%,,,6.99%,,2.74%,2.16%,6.99%,2.16%,6.99%,2.16%,2.16%,,6.99%,,2.74%,2.74%,2.74%,,,2.74%,,6.99%,2.74%,2.15%,2.74%,,6.99%,2.15%,,,6.98%,2.16%,,,,2.74%,,6.98%,6.98%,,,6.98%,6.98%,,,,6.98%,,,2.16%,2.74%,6.98%,6.98%,,,2.74%,,2.74%
poppy,1.38%,,,,2.96%,1.16%,,,,,,,2.96%,1.16%,2.96%,2.96%,2.96%,1.16%,,1.38%,,1.38%,,1.38%,1.16%,,1.38%,1.16%,1.16%,1.16%,,1.16%,1.38%,,,1.38%,1.38%,1.38%,1.38%,1.16%,1.38%,1.16%,1.38%,,1.38%,1.38%,1.16%,2.96%,1.16%,1.38%,1.38%,,,,,2.96%,1.16%,,,1.38%,1.16%,1.38%,1.16%,1.16%,1.38%,,1.38%,,1.16%,2.96%,1.16%,,,2.96%,2.96%,1.38%,,2.96%,2.96%,,1.38%,2.96%,1.16%,2.96%,1.38%,2.96%,2.96%,1.16%,,1.16%,1.16%,1.38%,,1.38%,1.16%,,2.95%,,1.38%,2.95%,1.16%,1.16%,2.95%,2.95%,1.38%,1.16%,1.38%,1.38%,,,1.16%,,2.95%,1.38%,1.16%,1.38%,1.16%,1.38%,1.38%,,1.16%,,2.95%,2.95%,2.95%,,,2.95%,,1.16%,2.95%,1.38%,2.95%,,1.16%,1.38%,,,1.16%,1.38%,,,,2.93%,,1.16%,1.16%,,,1.16%,1.16%,,,,1.16%,,,1.38%,2.92%,1.16%,1.16%,,,2.92%,,2.92%
pyke,,,,,5.92%,,,,,,,,5.92%,,5.92%,5.92%,5.92%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.92%,,,,,,,,5.92%,,,,,,,,,,,,,,5.92%,,,,5.92%,5.92%,,,5.92%,5.92%,,,5.92%,,5.92%,,5.92%,5.92%,,,,,,,,,5.92%,,,,5.91%,,,5.91%,5.91%,,,,,,,,,5.91%,,,,,,,,,,5.91%,5.91%,5.91%,,,5.91%,,,5.91%,,5.91%,,,,,,,,,,,5.90%,,,,,,,,,,,,,,,5.91%,,,,,5.91%,,5.91%
qiyana,,2.44%,2.44%,2.44%,,0.70%,2.44%,2.44%,,,2.44%,2.44%,,0.70%,,,,0.70%,,,2.44%,,,,0.70%,,,0.70%,0.70%,0.70%,,0.70%,,2.44%,2.44%,,,,,0.70%,,0.70%,,2.44%,,,0.70%,,0.70%,,,,,,,,0.70%,2.44%,2.44%,,0.70%,,0.70%,0.70%,,,,2.44%,0.70%,,0.70%,2.44%,,,,,2.44%,,,,,,0.71%,,,,,0.71%,,0.71%,0.71%,,2.44%,,0.71%,,,,,,0.71%,0.71%,,,,0.71%,,,2.44%,,0.71%,,,,0.71%,,0.71%,,,,0.71%,,,,,2.44%,2.44%,,2.44%,0.71%,,,,,0.71%,,2.44%,,0.71%,,,,2.44%,,2.44%,0.71%,0.71%,2.44%,2.44%,0.71%,0.71%,,,2.44%,0.70%,2.44%,2.44%,,,0.70%,0.70%,,,,2.44%,
quinn,1.86%,0.67%,0.67%,0.67%,,,0.67%,0.67%,,,0.67%,0.67%,,,,,,,,1.86%,0.67%,1.86%,,1.86%,,,1.86%,,,,,,1.86%,0.68%,0.68%,1.86%,1.86%,1.86%,1.86%,,1.86%,,1.86%,0.68%,1.86%,1.86%,,,,1.87%,1.87%,,,,,,,0.68%,0.68%,1.87%,,1.87%,,,1.87%,,1.87%,0.68%,,,,0.68%,,,,1.87%,0.68%,,,,1.87%,,,,1.87%,,,,,,,1.87%,0.68%,1.87%,,,,0.68%,,,,,,,1.87%,,1.87%,1.87%,0.68%,,,,,1.87%,,1.87%,,1.87%,1.87%,,,,,,,0.68%,0.68%,,0.68%,,,1.87%,,,,1.87%,0.68%,,,1.88%,,,0.68%,,0.68%,,,0.68%,0.68%,,,,,0.68%,,0.68%,0.68%,1.88%,,,,,,,0.68%,
rakan,,,,,5.43%,,,,,,,,5.43%,,5.43%,5.43%,5.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.43%,,,,,,,,5.43%,,,,,,,,,,,,,,5.43%,,,,5.43%,5.43%,,,5.43%,5.43%,,,5.43%,,5.43%,,5.43%,5.43%,,,,,,,,,5.43%,5.43%,,,,,,5.43%,5.43%,,,,,,,,,5.43%,,,,,,,,,,5.43%,5.43%,5.43%,,,5.43%,,,5.43%,,5.43%,,,,,,,,,,,5.41%,,,,,,,,,,,,,,,5.40%,,,,,5.40%,,5.40%
rammus,,,,,,1.51%,,,,,,,,1.51%,,,,1.51%,,,,,,,1.51%,,,1.51%,1.51%,1.51%,,1.51%,,,,,,,,1.51%,,1.51%,,,,,1.51%,,1.51%,,,,,,,,1.51%,,,,1.51%,,1.51%,1.51%,,,,,1.51%,,1.51%,,,,,,,,,,,,1.51%,,,,,1.51%,,1.51%,1.51%,,,,1.51%,,,,,,,1.51%,,,,1.51%,,,,,1.51%,,,,1.51%,,1.51%,,,,1.52%,,,,,,,,,1.52%,,,,,1.52%,,,,1.52%,,,,,,,1.52%,1.52%,,,1.52%,1.52%,,,,1.52%,,,,,1.52%,1.52%,,,,,
reksai,,,,,,1.18%,,,,,,,,1.18%,,,,1.18%,,,,,,,1.18%,,,1.18%,1.18%,1.18%,,1.18%,,,,,,,,1.18%,,1.18%,,,,,1.18%,,1.18%,,,,,,,,1.18%,,,,1.18%,,1.18%,1.18%,,,,,1.18%,,1.18%,,,,,,,,,,,,1.18%,,,,,1.18%,,1.18%,1.18%,,,,1.18%,,,,,,1.18%,,,,,1.18%,,,,,1.18%,,,,1.18%,,1.18%,,,,1.18%,,,,,,,,,1.18%,,,,,1.18%,,,,1.17%,,,,,,,1.17%,1.17%,,,1.17%,1.17%,,,,1.17%,,,,,1.17%,1.17%,,,,,
rell,,,,,5.51%,,,,,,,,5.51%,,5.51%,5.51%,5.51%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.51%,,,,,,,,5.51%,,,,,,,,,,,,,,5.51%,,,,5.51%,5.51%,,,5.51%,5.51%,,,5.51%,,5.51%,,5.51%,5.51%,,,,,,,,,5.51%,5.51%,,,5.50%,,,,5.50%,,,,,,,,,5.50%,,,,,,,,,,5.50%,5.50%,5.50%,,,5.50%,,,5.50%,,5.50%,,,,,,,,,,,5.49%,,,,,,,,,,,,,,,5.49%,,,,,5.49%,,5.48%
renata,,,,,1.45%,,,,,,,,1.45%,,1.45%,1.45%,1.45%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45%,,,,,,,,1.45%,,,,,,,,,,,,,,1.45%,,,,1.45%,1.45%,,,1.45%,1.45%,,,1.45%,,1.45%,,1.45%,1.45%,,,,,,,,,1.45%,1.45%,,,1.45%,,,1.45%,,,,,,,,,,1.45%,,,,,,,,,,1.45%,1.45%,1.45%,,,1.45%,,,1.45%,,1.45%,,,,,,,,,,,1.45%,,,,,,,,,,,,,,,1.45%,,,,,1.45%,,1.46%
renekton,6.83%,,,,,,,,,,,,,,,,,,,6.83%,,6.83%,,6.83%,,,6.82%,,,,,,6.82%,,,6.82%,6.82%,6.82%,6.82%,,6.82%,,6.82%,,6.82%,6.82%,,,,6.82%,6.82%,,,,,,,,,6.82%,,6.82%,,,6.82%,,6.82%,,,,,,,,,6.82%,,,,,6.82%,,,,6.82%,,,,,,,6.82%,,6.82%,,,,,6.81%,,,,,,,,6.81%,6.81%,,,,,,6.81%,,6.81%,,6.81%,6.81%,,,,,,,,,,,,,6.82%,,,,6.82%,,,,6.81%,,,,,,,,,,,,,,,,,,6.80%,,,,,,,,
rengar,,,,,,3.33%,,,,,,,,3.33%,,,,3.33%,,,,,,,3.33%,,,3.33%,3.33%,3.33%,,3.33%,,,,,,,,3.33%,,3.33%,,,,,3.33%,,3.34%,,,,,,,,3.34%,,,,3.34%,,3.34%,3.34%,,,,,3.34%,,3.34%,,,,,,,,,,,,3.35%,,,,,3.35%,,3.35%,3.35%,,,,3.35%,,,,,,3.35%,3.35%,,,,,,,,,3.35%,,,,3.35%,,3.35%,,,,3.35%,,,,,,,,,3.36%,,,,,3.36%,,,,3.37%,,,,,,,3.37%,3.37%,,,3.37%,3.37%,,,,3.37%,,,,,3.37%,3.37%,,,,,
riven,4.76%,,,,,,,,,,,,,,,,,,,4.76%,,4.76%,,4.76%,,,4.76%,,,,,,4.76%,,,4.76%,4.76%,4.76%,4.76%,,4.76%,,4.76%,,4.76%,4.76%,,,,4.77%,4.77%,,,,,,,,,4.77%,,4.77%,,,4.77%,,4.77%,,,,,,,,,4.77%,,,,,4.77%,,,,4.77%,,,,,,,4.77%,,4.77%,,,,,4.78%,,,,,,4.78%,,,4.78%,,,,,,4.78%,,4.78%,,4.78%,4.78%,,,,,,,,,,,,,4.78%,,,,4.78%,,,,4.79%,,,,,,,,,,,,,,,,,,4.79%,,,,,,,,
rumble,1.58%,,,,,,,,,,,,,,,,,,,1.58%,,1.58%,,1.58%,,,1.58%,,,,,,1.58%,,,1.58%,1.58%,1.58%,1.58%,,1.58%,,1.58%,,1.58%,1.58%,,,,1.58%,1.58%,,,,,,,,,1.58%,,1.58%,,,1.58%,,1.58%,,,,,,,,,1.58%,,,,,1.58%,,,,1.58%,,,,,,,1.58%,,1.58%,,,,,1.58%,,,,,,1.58%,,1.58%,,,,,,,1.58%,,1.58%,,1.58%,1.58%,,,,,,,,,,,,,1.58%,,,,1.58%,,,,1.58%,,,,,,,,,,,,,,,,,,1.58%,,,,,,,,
ryze,1.11%,3.12%,3.12%,3.12%,,,3.12%,3.12%,,,3.12%,3.12%,,,,,,,,1.11%,3.12%,1.11%,,1.11%,,,1.11%,,,,,,1.11%,3.12%,3.12%,1.11%,1.11%,1.11%,1.11%,,1.11%,,1.11%,3.12%,1.11%,1.11%,,,,1.11%,1.11%,,,,,,,3.12%,3.12%,1.11%,,1.11%,,,1.11%,,1.11%,3.12%,,,,3.12%,,,,1.10%,3.12%,,,,1.10%,,,,1.10%,,,,,,,1.10%,3.12%,1.10%,,,,3.12%,1.10%,,,,,,1.10%,,1.10%,1.10%,,,,,,1.10%,,1.10%,,1.10%,1.10%,,,,,,,3.12%,3.12%,,3.12%,,,1.10%,,,,1.10%,3.11%,,,1.10%,,,3.11%,,3.11%,,,3.11%,3.11%,,,,,3.11%,,3.11%,3.11%,1.10%,,,,,,,3.11%,
