,aatrox,ahri,akali,akshan,alistar,amumu,anivia,annie,aphelios,ashe,aurelionsol,azir,bard,belveth,blitzcrank,brand,braum,briar,caitlyn,camille,cassiopeia,chogath,corki,darius,diana,draven,drmundo,ekko,elise,evelynn,ezreal,fiddlesticks,fiora,fizz,galio,gangplank,garen,gnar,gragas,graves,gwen,hecarim,heimerdinger,hwei,illaoi,irelia,ivern,janna,jarvaniv,jax,jayce,jhin,jinx,kaisa,kalista,karma,karthus,kassadin,katarina,kayle,kayn,kennen,khazix,kindred,kled,kogmaw,ksante,leblanc,leesin,leona,lillia,lissandra,lucian,lulu,lux,malphite,malzahar,maokai,milio,missfortune,mordekaiser,morgana,naafiri,nami,nasus,nautilus,neeko,nidalee,nilah,nocturne,nunu,olaf,orianna,ornn,pantheon,poppy,pyke,qiyana,quinn,rakan,rammus,reksai,rell,renata,renekton,rengar,riven,rumble,ryze,samira,sejuani,senna,seraphine,sett,shaco,shen,shyvana,singed,sion,sivir,skarner,smolder,sona,soraka,swain,sylas,syndra,tahmkench,taliyah,talon,taric,teemo,thresh,tristana,trundle,tryndamere,twistedfate,twitch,udyr,urgot,varus,vayne,veigar,velkoz,vex,vi,viego,viktor,vladimir,volibear,warwick,wukong,xayah,xerath,xinzhao,yasuo,yone,yorick,yuumi,zac,zed,zeri,ziggs,zilean,zoe,zyra
leona,,,,,4.52%,,,,,4.52%,,,4.52%,,4.52%,4.52%,4.52%,,,,,,,,,,,,4.52%,,,4.52%,,,4.52%,,,,,,,,,4.52%,,,,4.52%,,,,,,,,4.52%,,,,,,,,,,,,4.52%,,,,,,4.52%,4.52%,,,4.52%,4.52%,,,4.52%,,4.52%,,4.52%,4.52%,4.52%,,,,,,,4.52%,4.52%,4.52%,,,4.52%,,,4.52%,4.52%,,,,,,,,4.52%,4.52%,,4.52%,4.52%,,,,,,,4.52%,4.52%,4.52%,4.52%,,4.52%,,,4.52%,4.52%,4.52%,,,,,,,,,,,4.52%,,,,,,,,4.52%,,4.52%,,,,,4.52%,,,,,4.52%,4.52%,4.52%
lillia,,,,,,2.79%,,,,,,,,2.79%,,,,2.79%,,,,,,,2.79%,,2.79%,2.79%,2.79%,2.79%,,2.79%,,,,,,,2.79%,2.79%,2.79%,2.79%,,,,,2.79%,,2.79%,2.79%,,,,,,,2.79%,,,,2.79%,,2.79%,2.79%,,,,,2.79%,,,,,,,,,,,,,,2.79%,,,,,2.79%,,2.79%,2.79%,,,,2.79%,2.79%,,2.79%,,,2.79%,2.79%,,,,2.79%,,,,,2.79%,,,,2.79%,,2.79%,,,,2.79%,,,,,,,,2.79%,2.79%,,,,,2.79%,,,,2.79%,,,,,,,2.79%,2.79%,,,2.79%,2.79%,2.79%,,,2.79%,,,,,2.79%,2.79%,,,,,2.79%
lissandra,,1.48%,1.48%,1.48%,,,1.48%,1.48%,,,1.48%,1.48%,,,,,,,,,1.48%,1.48%,1.48%,,1.48%,,,1.48%,,,,,,1.48%,1.48%,1.48%,,,1.48%,,,,,1.48%,,1.48%,,,,,1.48%,,,,,,,1.48%,1.48%,1.48%,,1.48%,,,,,,1.48%,,,,,,,1.48%,1.48%,1.48%,,,,,1.48%,1.48%,,,,1.48%,,,,,,1.48%,,,,,1.48%,1.48%,,,,,,,,,,1.48%,,,,,,,,,,,,,1.48%,,,1.48%,1.48%,1.48%,,1.48%,1.48%,,,,1.48%,,,1.48%,,,,,,1.48%,1.48%,1.48%,,,1.48%,1.48%,,,1.48%,,1.48%,,1.48%,1.48%,,,,1.48%,,1.48%,,1.48%,
lucian,,,,,,,,,19.99%,19.92%,,,,,,,,,19.99%,,,,19.92%,,,19.92%,,,,,19.92%,,,,,,,,,,,,,19.92%,,,,,,,,19.92%,19.92%,19.92%,19.92%,,,,,,,,,,,19.92%,,,,,,,,,,,,,,19.92%,,,,,,,,,19.92%,,,,,,,,,,,,,,,,,,,,,19.92%,,19.92%,19.92%,,,,,,,19.92%,,19.92%,,,19.92%,,,,,,,,,19.92%,,,,19.92%,,,19.92%,19.92%,,,,,,,,,,19.99%,19.92%,,,19.92%,,,,,,19.92%,19.92%,,,
lulu,,,,,21.14%,,,,,21.14%,,,21.14%,,21.14%,21.14%,21.14%,,,,,,,,,,,,21.14%,,,21.14%,,,21.14%,,,,,,,,,21.14%,,,,21.14%,,,,,,,,21.14%,,,,,,,,,,,,21.14%,,21.14%,,,,,21.14%,,,21.14%,21.14%,,,21.14%,,21.14%,,21.14%,21.14%,21.14%,,,,,,,21.14%,21.14%,21.14%,,,21.14%,,,21.14%,21.14%,,,,,,,,21.14%,21.14%,,21.14%,21.14%,,,,,,,21.14%,21.14%,21.14%,21.14%,,21.14%,,,21.14%,21.14%,21.14%,,,,,,,,,,,21.14%,,,,,,,,21.14%,,21.14%,,,,,21.14%,,,,,21.14%,21.14%,21.14%
lux,,,,,3.16%,,,,,3.16%,,,3.16%,,3.16%,3.16%,3.16%,,,,,,,,,,,,3.16%,,,3.16%,,,3.16%,,,,,,,,,3.16%,,,,3.16%,,,,,,,,3.16%,,,,,,,,,,,,3.16%,,3.16%,,,,3.16%,,,,3.16%,3.16%,,,3.16%,,3.16%,,3.16%,3.16%,3.16%,,,,,,,3.16%,3.16%,3.16%,,,3.16%,,,3.16%,3.16%,,,,,,,,3.16%,3.16%,,3.16%,3.16%,,,,,,,3.16%,3.16%,3.16%,3.16%,,3.16%,,,3.16%,3.16%,3.16%,,,,,,,,,,,3.16%,,,,,,,,3.16%,,3.16%,,,,,3.16%,,,,,3.16%,3.16%,3.16%
malphite,8.59%,,8.59%,,,,,,,,,,,,,,,,,8.59%,8.59%,8.59%,,8.59%,,,8.59%,,,,,,8.59%,,8.59%,8.59%,8.59%,8.59%,8.59%,,8.59%,,8.59%,,8.59%,8.59%,,,,8.59%,8.59%,,,,,,,,,8.59%,,8.59%,,,8.59%,,8.59%,,,,,,,,,,,,,,8.59%,,,,8.59%,,,,,,,8.59%,,8.59%,8.59%,8.59%,,,8.59%,,,,,,8.59%,,8.59%,8.59%,8.59%,,,,,8.59%,,8.59%,,8.59%,8.59%,,,,,,,8.59%,,8.59%,,,,8.59%,,,8.59%,8.59%,,,8.59%,8.59%,8.59%,8.59%,,,,,,,8.59%,8.59%,8.59%,8.59%,,,,8.59%,8.59%,8.59%,,8.59%,,,,,,
malzahar,,6.82%,6.82%,6.82%,,,6.82%,6.82%,,,6.82%,6.82%,,,,,,,,,6.82%,6.82%,6.82%,,6.82%,,,6.82%,,,,,,6.82%,6.82%,6.82%,,,6.82%,,,,,6.82%,,6.82%,,,,,6.82%,,,,,,,6.82%,6.82%,6.82%,,6.82%,,,,,,6.82%,,,,6.82%,,,6.82%,6.82%,,,,,,6.82%,6.82%,,,,6.82%,,,,,,6.82%,,,,,6.82%,6.82%,,,,,,,,,,6.82%,,,,,,,,,,,,,6.82%,,,6.82%,6.82%,6.82%,,6.82%,6.82%,,,,6.82%,,,6.82%,,,,,,6.82%,6.82%,6.82%,,,6.82%,6.82%,,,6.82%,,6.82%,,6.82%,6.82%,,,,6.82%,,6.82%,,6.82%,
maokai,,,,,0.21%,,,,,0.21%,,,0.21%,,0.21%,0.21%,0.21%,,,,,,,,,,,,0.21%,,,0.21%,,,0.21%,,,,,,,,,0.21%,,,,0.21%,,,,,,,,0.21%,,,,,,,,,,,,0.21%,,0.21%,,,,0.21%,0.21%,,,,0.21%,,,0.21%,,0.21%,,0.21%,0.21%,0.21%,,,,,,,0.21%,0.21%,0.21%,,,0.21%,,,0.21%,0.21%,,,,,,,,0.21%,0.21%,,0.21%,0.21%,,,,,,,0.21%,0.21%,0.21%,0.21%,,0.21%,,,0.21%,0.21%,0.21%,,,,,,,,,,,0.21%,,,,,,,,0.21%,,0.21%,,,,,0.21%,,,,,0.21%,0.21%,0.21%
milio,,,,,5.42%,,,,,5.42%,,,5.42%,,5.42%,5.42%,5.42%,,,,,,,,,,,,5.42%,,,5.42%,,,5.42%,,,,,,,,,5.42%,,,,5.42%,,,,,,,,5.42%,,,,,,,,,,,,5.42%,,5.42%,,,,5.42%,5.42%,,,5.42%,,,,5.42%,,5.42%,,5.42%,5.42%,5.42%,,,,,,,5.42%,5.42%,5.42%,,,5.42%,,,5.42%,5.42%,,,,,,,,5.42%,5.42%,,5.42%,5.42%,,,,,,,5.42%,5.42%,5.42%,5.42%,,5.42%,,,5.42%,5.42%,5.42%,,,,,,,,,,,5.42%,,,,,,,,5.42%,,5.42%,,,,,5.42%,,,,,5.42%,5.42%,5.42%
missfortune,,,,,,,,,1.30%,1.30%,,,,,,,,,1.30%,,,,1.30%,,,1.30%,,,,,1.30%,,,,,,,,,,,,,1.30%,,,,,,,,1.30%,1.30%,1.30%,1.30%,,,,,,,,,,,1.30%,,,,,,,1.30%,,,,,,,,,,,,,,,,1.30%,,,,,,,,,,,,,,,,,,,,,1.30%,,1.30%,1.30%,,,,,,,1.30%,,1.30%,,,1.30%,,,,,,,,,1.30%,,,,1.30%,,,1.30%,1.30%,,,,,,,,,,1.30%,1.30%,,,1.30%,,,,,,1.30%,1.30%,,,
mordekaiser,5.98%,,5.98%,,,,,,,,,,,,,,,,,5.98%,5.98%,5.98%,,5.98%,,,5.98%,,,,,,5.98%,,5.98%,5.98%,5.98%,5.98%,5.98%,,5.98%,,5.98%,,5.98%,5.98%,,,,5.98%,5.98%,,,,,,,,,5.98%,,5.98%,,,5.98%,,5.98%,,,,,,,,,5.98%,,,,,,,,,5.98%,,,,,,,5.98%,,5.98%,5.98%,5.98%,,,5.98%,,,,,,5.98%,,5.98%,5.98%,5.98%,,,,,5.98%,,5.98%,,5.98%,5.98%,,,,,,,5.98%,,5.98%,,,,5.98%,,,5.98%,5.98%,,,5.98%,5.98%,5.98%,5.98%,,,,,,,5.98%,5.98%,5.98%,5.98%,,,,5.98%,5.98%,5.98%,,5.98%,,,,,,
morgana,,,,,10.94%,,,,,10.94%,,,10.94%,,10.94%,10.94%,10.94%,,,,,,,,,,,,10.94%,,,10.94%,,,10.94%,,,,,,,,,10.94%,,,,10.94%,,,,,,,,10.94%,,,,,,,,,,,,10.94%,,10.94%,,,,10.94%,10.94%,,,10.94%,10.94%,,,,,10.94%,,10.94%,10.94%,10.94%,,,,,,,10.94%,10.94%,10.94%,,,10.94%,,,10.94%,10.94%,,,,,,,,10.94%,10.94%,,10.94%,10.94%,,,,,,,10.94%,10.94%,10.94%,10.94%,,10.94%,,,10.94%,10.94%,10.94%,,,,,,,,,,,10.94%,,,,,,,,10.94%,,10.94%,,,,,10.94%,,,,,10.94%,10.94%,10.94%
naafiri,,,,,,13.60%,,,,,,,,13.60%,,,,13.60%,,,,,,,13.60%,,13.60%,13.60%,13.60%,13.60%,,13.60%,,,,,,,13.60%,13.60%,13.60%,13.60%,,,,,13.60%,,13.60%,13.60%,,,,,,,13.60%,,,,13.60%,,13.60%,13.60%,,,,,13.60%,,13.60%,,,,,,,,,,,,,,,,,13.60%,,13.60%,13.60%,,,,13.60%,13.60%,,13.60%,,,13.60%,13.60%,,,,13.60%,,,,,13.60%,,,,13.60%,,13.60%,,,,13.60%,,,,,,,,13.60%,13.60%,,,,,13.60%,,,,13.60%,,,,,,,13.60%,13.60%,,,13.60%,13.60%,13.60%,,,13.60%,,,,,13.60%,13.60%,,,,,13.60%
nami,,,,,3.07%,,,,,3.07%,,,3.07%,,3.07%,3.07%,3.07%,,,,,,,,,,,,3.07%,,,3.07%,,,3.07%,,,,,,,,,3.07%,,,,3.07%,,,,,,,,3.07%,,,,,,,,,,,,3.07%,,3.07%,,,,3.07%,3.07%,,,3.07%,3.07%,,,3.07%,,,,3.07%,3.07%,3.07%,,,,,,,3.07%,3.07%,3.07%,,,3.07%,,,3.07%,3.07%,,,,,,,,3.07%,3.07%,,3.07%,3.07%,,,,,,,3.07%,3.07%,3.07%,3.07%,,3.07%,,,3.07%,3.07%,3.07%,,,,,,,,,,,3.07%,,,,,,,,3.07%,,3.07%,,,,,3.07%,,,,,3.07%,3.07%,3.07%
nasus,3.25%,,3.25%,,,,,,,,,,,,,,,,,3.25%,3.25%,3.25%,,3.25%,,,3.25%,,,,,,3.25%,,3.25%,3.25%,3.25%,3.25%,3.25%,,3.25%,,3.25%,,3.25%,3.25%,,,,3.25%,3.25%,,,,,,,,,3.25%,,3.25%,,,3.25%,,3.25%,,,,,,,,,3.25%,,,,,3.25%,,,,,,,,,,,3.25%,,3.25%,3.25%,3.25%,,,3.25%,,,,,,3.25%,,3.25%,3.25%,3.25%,,,,,3.25%,,3.25%,,3.25%,3.25%,,,,,,,3.25%,,3.25%,,,,3.25%,,,3.25%,3.25%,,,3.25%,3.25%,3.25%,3.25%,,,,,,,3.25%,3.25%,3.25%,3.25%,,,,3.25%,3.25%,3.25%,,3.25%,,,,,,
nautilus,,,,,13.35%,,,,,13.35%,,,13.35%,,13.35%,13.35%,13.35%,,,,,,,,,,,,13.35%,,,13.35%,,,13.35%,,,,,,,,,13.35%,,,,13.35%,,,,,,,,13.35%,,,,,,,,,,,,13.35%,,13.35%,,,,13.35%,13.35%,,,13.35%,13.35%,,,13.35%,,13.35%,,,13.35%,13.35%,,,,,,,13.35%,13.35%,13.35%,,,13.35%,,,13.35%,13.35%,,,,,,,,13.35%,13.35%,,13.35%,13.35%,,,,,,,13.35%,13.35%,13.35%,13.35%,,13.35%,,,13.35%,13.35%,13.35%,,,,,,,,,,,13.35%,,,,,,,,13.35%,,13.35%,,,,,13.35%,,,,,13.35%,13.35%,13.35%
neeko,,,,,1.84%,,,,,1.84%,,,1.84%,,1.84%,1.84%,1.84%,,,,,,,,,,,,1.84%,,,1.84%,,,1.84%,,,,,,,,,1.84%,,,,1.84%,,,,,,,,1.84%,,,,,,,,,,,,1.84%,,1.84%,,,,1.84%,1.84%,,,1.84%,1.84%,,,1.84%,,1.84%,,1.84%,,1.84%,,,,,,,1.84%,1.84%,1.84%,,,1.84%,,,1.84%,1.84%,,,,,,,,1.84%,1.84%,,1.84%,1.84%,,,,,,,1.84%,1.84%,1.84%,1.84%,,1.84%,,,1.84%,1.84%,1.84%,,,,,,,,,,,1.84%,,,,,,,,1.84%,,1.84%,,,,,1.84%,,,,,1.84%,1.84%,1.84%
nidalee,,,,,,2.35%,,,,,,,,2.35%,,,,2.35%,,,,,,,2.35%,,2.35%,2.35%,2.35%,2.35%,,2.35%,,,,,,,2.35%,2.35%,2.35%,2.35%,,,,,2.35%,,2.35%,2.35%,,,,,,,2.35%,,,,2.35%,,2.35%,2.35%,,,,,2.35%,,2.35%,,,,,,,,,,,,2.35%,,,,,,,2.35%,2.35%,,,,2.35%,2.35%,,2.35%,,,2.35%,2.35%,,,,2.35%,,,,,2.35%,,,,2.35%,,2.35%,,,,2.35%,,,,,,,,2.35%,2.35%,,,,,2.35%,,,,2.35%,,,,,,,2.35%,2.35%,,,2.35%,2.35%,2.35%,,,2.35%,,,,,2.35%,2.35%,,,,,2.35%
nilah,,,,,,,,,4.14%,4.14%,,,,,,,,,4.14%,,,,4.14%,,,4.14%,,,,,4.14%,,,,,,,,,,,,,4.14%,,,,,,,,4.14%,4.14%,4.14%,4.14%,,,,,,,,,,,4.14%,,,,,,,4.14%,,,,,,,4.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.14%,,4.14%,4.14%,,,,,,,4.14%,,4.14%,,,4.14%,,,,,,,,,4.14%,,,,4.14%,,,4.14%,4.14%,,,,,,,,,,4.14%,4.14%,,,4.14%,,,,,,4.14%,4.14%,,,
nocturne,,,,,,12.23%,,,,,,,,12.23%,,,,12.23%,,,,,,,12.23%,,12.23%,12.23%,12.23%,12.23%,,12.23%,,,,,,,12.23%,12.23%,12.23%,12.23%,,,,,12.23%,,12.23%,12.23%,,,,,,,12.23%,,,,12.23%,,12.23%,12.23%,,,,,12.23%,,12.23%,,,,,,,,,,,,12.23%,,,,,12.23%,,,12.23%,,,,12.23%,12.23%,,12.23%,,,12.23%,12.23%,,,,12.23%,,,,,12.23%,,,,12.23%,,12.23%,,,,12.23%,,,,,,,,12.23%,12.23%,,,,,12.23%,,,,12.23%,,,,,,,12.23%,12.23%,,,12.23%,12.23%,12.23%,,,12.23%,,,,,12.23%,12.23%,,,,,12.23%
nunu,,,,,,0.65%,,,,,,,,0.65%,,,,0.65%,,,,,,,0.65%,,0.65%,0.65%,0.65%,0.65%,,0.65%,,,,,,,0.65%,0.65%,0.65%,0.65%,,,,,0.65%,,0.65%,0.65%,,,,,,,0.65%,,,,0.65%,,0.65%,0.65%,,,,,0.65%,,0.65%,,,,,,,,,,,,0.65%,,,,,0.65%,,0.65%,,,,,0.65%,0.65%,,0.65%,,,0.65%,0.65%,,,,0.65%,,,,,0.65%,,,,0.65%,,0.65%,,,,0.65%,,,,,,,,0.65%,0.65%,,,,,0.65%,,,,0.65%,,,,,,,0.65%,0.65%,,,0.65%,0.65%,0.65%,,,0.65%,,,,,0.65%,0.65%,,,,,0.65%
olaf,1.38%,,1.38%,,,,,,,,,,,,,,,,,1.38%,1.38%,1.38%,,1.38%,,,1.38%,,,,,,1.38%,,1.38%,1.38%,1.38%,1.38%,1.38%,,1.38%,,1.38%,,1.38%,1.38%,,,,1.38%,1.38%,,,,,,,,,1.38%,,1.38%,,,1.38%,,1.38%,,,,,,,,,1.38%,,,,,1.38%,,,,1.38%,,,,,,,,,1.38%,1.38%,1.38%,,,1.38%,,,,,,1.38%,,1.38%,1.38%,1.38%,,,,,1.38%,,1.38%,,1.38%,1.38%,,,,,,,1.38%,,1.38%,,,,1.38%,,,1.38%,1.38%,,,1.38%,1.38%,1.38%,1.38%,,,,,,,1.38%,1.38%,1.38%,1.38%,,,,1.38%,1.38%,1.38%,,1.38%,,,,,,
orianna,,1.36%,1.36%,1.36%,,,1.36%,1.36%,,,1.36%,1.36%,,,,,,,,,1.36%,1.36%,1.36%,,1.36%,,,1.36%,,,,,,1.36%,1.36%,1.36%,,,1.36%,,,,,1.36%,,1.36%,,,,,1.36%,,,,,,,1.36%,1.36%,1.36%,,1.36%,,,,,,1.36%,,,,1.36%,,,1.36%,1.36%,1.36%,,,,,1.36%,1.36%,,,,1.36%,,,,,,,,,,,1.36%,1.36%,,,,,,,,,,1.36%,,,,,,,,,,,,,1.36%,,,1.36%,1.36%,1.36%,,1.36%,1.36%,,,,1.36%,,,1.36%,,,,,,1.36%,1.36%,1.36%,,,1.36%,1.36%,,,1.36%,,1.36%,,1.36%,1.36%,,,,1.36%,,1.36%,,1.36%,
ornn,0.43%,,0.43%,,,,,,,,,,,,,,,,,0.43%,0.43%,0.43%,,0.43%,,,0.43%,,,,,,0.43%,,0.43%,0.43%,0.43%,0.43%,0.43%,,0.43%,,0.43%,,0.43%,0.43%,,,,0.43%,0.43%,,,,,,,,,0.43%,,0.43%,,,0.43%,,0.43%,,,,,,,,,0.43%,,,,,0.43%,,,,0.43%,,,,,,,0.43%,,,0.43%,0.43%,,,0.43%,,,,,,0.43%,,0.43%,0.43%,0.43%,,,,,0.43%,,0.43%,,0.43%,0.43%,,,,,,,0.43%,,0.43%,,,,0.43%,,,0.43%,0.43%,,,0.43%,0.43%,0.43%,0.43%,,,,,,,0.43%,0.43%,0.43%,0.43%,,,,0.43%,0.43%,0.43%,,0.43%,,,,,,
pantheon,,,,,,10.87%,,,,,,,,10.87%,,,,10.87%,,,,,,,10.87%,,10.87%,10.87%,10.87%,10.87%,,10.87%,,,,,,,10.87%,10.87%,10.87%,10.87%,,,,,10.87%,,10.87%,10.87%,,,,,,,10.87%,,,,10.87%,,10.87%,10.87%,,,,,10.87%,,10.87%,,,,,,,,,,,,10.87%,,,,,10.87%,,10.87%,10.87%,,,,,10.87%,,10.87%,,,10.87%,10.87%,,,,10.87%,,,,,10.87%,,,,10.87%,,10.87%,,,,10.87%,,,,,,,,10.87%,10.87%,,,,,10.87%,,,,10.87%,,,,,,,10.87%,10.87%,,,10.87%,10.87%,10.87%,,,10.87%,,,,,10.87%,10.87%,,,,,10.87%
poppy,,,,,6.73%,,,,,6.73%,,,6.73%,,6.73%,6.73%,6.73%,,,,,,,,,,,,6.73%,,,6.73%,,,6.73%,,,,,,,,,6.73%,,,,6.73%,,,,,,,,6.73%,,,,,,,,,,,,6.73%,,6.73%,,,,6.73%,6.73%,,,6.73%,6.73%,,,6.73%,,6.73%,,6.73%,6.73%,6.73%,,,,,,,6.73%,,6.73%,,,6.73%,,,6.73%,6.73%,,,,,,,,6.73%,6.73%,,6.73%,6.73%,,,,,,,6.73%,6.73%,6.73%,6.73%,,6.73%,,,6.73%,6.73%,6.73%,,,,,,,,,,,6.73%,,,,,,,,6.73%,,6.73%,,,,,6.73%,,,,,6.73%,6.73%,6.73%
pyke,,,,,23.61%,,,,,23.61%,,,23.61%,,23.61%,23.61%,23.61%,,,,,,,,,,,,23.61%,,,23.61%,,,23.61%,,,,,,,,,23.61%,,,,23.61%,,,,,,,,23.61%,,,,,,,,,,,,23.61%,,23.61%,,,,23.61%,23.61%,,,23.61%,23.61%,,,23.61%,,23.61%,,23.61%,23.61%,23.61%,,,,,,,23.61%,23.61%,,,,23.61%,,,23.61%,23.61%,,,,,,,,23.61%,23.61%,,23.61%,23.60%,,,,,,,23.61%,23.61%,23.61%,23.61%,,23.61%,,,23.61%,23.61%,23.61%,,,,,,,,,,,23.61%,,,,,,,,23.61%,,23.61%,,,,,23.60%,,,,,23.61%,23.61%,23.61%
qiyana,,1.07%,1.07%,1.07%,,,1.07%,1.07%,,,1.07%,1.07%,,,,,,,,,1.07%,1.07%,1.07%,,1.07%,,,1.07%,,,,,,1.07%,1.07%,1.07%,,,1.07%,,,,,1.07%,,1.07%,,,,,1.07%,,,,,,,1.07%,1.07%,1.07%,,1.07%,,,,,,1.07%,,,,1.07%,,,1.07%,1.07%,1.07%,,,,,1.07%,1.07%,,,,1.07%,,,,,,1.07%,,,,,,1.07%,,,,,,,,,,1.07%,,,,,,,,,,,,,1.07%,,,1.07%,1.07%,1.07%,,1.07%,1.07%,,,,1.07%,,,1.07%,,,,,,1.07%,1.07%,1.07%,,,1.07%,1.07%,,,1.07%,,1.07%,,1.07%,1.07%,,,,1.07%,,1.07%,,1.07%,
quinn,1.85%,,1.85%,,,,,,,,,,,,,,,,,1.85%,1.85%,1.85%,,1.85%,,,1.85%,,,,,,1.85%,,1.85%,1.85%,1.85%,1.85%,1.85%,,1.85%,,1.85%,,1.85%,1.85%,,,,1.85%,1.85%,,,,,,,,,1.85%,,1.85%,,,1.85%,,1.85%,,,,,,,,,1.85%,,,,,1.85%,,,,1.85%,,,,,,,1.85%,,1.85%,1.85%,1.85%,,,,,,,,,1.85%,,1.85%,1.85%,1.85%,,,,,1.85%,,1.85%,,1.85%,1.85%,,,,,,,1.85%,,1.85%,,,,1.85%,,,1.85%,1.85%,,,1.85%,1.85%,1.85%,1.85%,,,,,,,1.85%,1.85%,1.85%,1.85%,,,,1.85%,1.85%,1.85%,,1.85%,,,,,,
rakan,,,,,0.47%,,,,,0.47%,,,0.47%,,0.47%,0.47%,0.47%,,,,,,,,,,,,0.47%,,,0.47%,,,0.47%,,,,,,,,,0.47%,,,,0.47%,,,,,,,,0.47%,,,,,,,,,,,,0.47%,,0.47%,,,,0.47%,0.47%,,,0.47%,0.47%,,,0.47%,,0.47%,,0.47%,0.47%,0.47%,,,,,,,0.47%,0.47%,0.47%,,,,,,0.47%,0.47%,,,,,,,,0.47%,0.47%,,0.47%,0.47%,,,,,,,0.47%,0.47%,0.47%,0.47%,,0.47%,,,0.47%,0.47%,0.47%,,,,,,,,,,,0.47%,,,,,,,,0.47%,,0.47%,,,,,0.47%,,,,,0.47%,0.47%,0.47%
rammus,,,,,,2.79%,,,,,,,,2.79%,,,,2.79%,,,,,,,2.79%,,2.79%,2.79%,2.79%,2.79%,,2.79%,,,,,,,2.79%,2.79%,2.79%,2.79%,,,,,2.79%,,2.79%,2.79%,,,,,,,2.79%,,,,2.79%,,2.79%,2.79%,,,,,2.79%,,2.79%,,,,,,,,,,,,2.79%,,,,,2.79%,,2.79%,2.79%,,,,2.79%,2.79%,,2.79%,,,,2.79%,,,,2.79%,,,,,2.79%,,,,2.79%,,2.79%,,,,2.79%,,,,,,,,2.79%,2.79%,,,,,2.79%,,,,2.79%,,,,,,,2.79%,2.79%,,,2.79%,2.79%,2.79%,,,2.79%,,,,,2.79%,2.79%,,,,,2.79%
reksai,,,,,,0.38%,,,,,,,,0.38%,,,,0.38%,,,,,,,0.38%,,0.38%,0.38%,0.38%,0.38%,,0.38%,,,,,,,0.38%,0.38%,0.38%,0.38%,,,,,0.38%,,0.38%,0.38%,,,,,,,0.38%,,,,0.38%,,0.38%,0.38%,,,,,0.38%,,0.38%,,,,,,,,,,,,0.38%,,,,,0.38%,,0.38%,0.38%,,,,0.38%,0.38%,,0.38%,,,0.38%,,,,,0.38%,,,,,0.38%,,,,0.38%,,0.38%,,,,0.38%,,,,,,,,0.38%,0.38%,,,,,0.38%,,,,0.38%,,,,,,,0.38%,0.38%,,,0.38%,0.38%,0.38%,,,0.38%,,,,,0.38%,0.38%,,,,,0.38%
rell,,,,,2.71%,,,,,2.71%,,,2.71%,,2.71%,2.71%,2.71%,,,,,,,,,,,,2.71%,,,2.71%,,,2.71%,,,,,,,,,2.71%,,,,2.71%,,,,,,,,2.71%,,,,,,,,,,,,2.71%,,2.71%,,,,2.71%,2.71%,,,2.71%,2.71%,,,2.71%,,2.71%,,2.71%,2.71%,2.71%,,,,,,,2.71%,2.71%,2.71%,,,2.71%,,,,2.71%,,,,,,,,2.71%,2.71%,,2.71%,2.71%,,,,,,,2.71%,2.71%,2.71%,2.71%,,2.71%,,,2.71%,2.71%,2.71%,,,,,,,,,,,2.71%,,,,,,,,2.71%,,2.71%,,,,,2.71%,,,,,2.71%,2.71%,2.71%
renata,,,,,0.19%,,,,,0.19%,,,0.19%,,0.19%,0.19%,0.19%,,,,,,,,,,,,0.19%,,,0.19%,,,0.19%,,,,,,,,,0.19%,,,,0.19%,,,,,,,,0.19%,,,,,,,,,,,,0.19%,,0.19%,,,,0.19%,0.19%,,,0.19%,0.19%,,,0.19%,,0.19%,,0.19%,0.19%,0.19%,,,,,,,0.19%,0.19%,0.19%,,,0.19%,,,0.19%,,,,,,,,,0.19%,0.19%,,0.19%,0.19%,,,,,,,0.19%,0.19%,0.19%,0.19%,,0.19%,,,0.19%,0.19%,0.19%,,,,,,,,,,,0.19%,,,,,,,,0.19%,,0.19%,,,,,0.19%,,,,,0.19%,0.19%,0.19%
renekton,5.73%,,5.73%,,,,,,,,,,,,,,,,,5.73%,5.73%,5.73%,,5.73%,,,5.73%,,,,,,5.73%,,5.73%,5.73%,5.73%,5.73%,5.73%,,5.73%,,5.73%,,5.73%,5.73%,,,,5.73%,5.73%,,,,,,,,,5.73%,,5.73%,,,5.73%,,5.73%,,,,,,,,,5.73%,,,,,5.73%,,,,5.73%,,,,,,,5.73%,,5.73%,5.73%,5.73%,,,5.73%,,,,,,,,5.73%,5.73%,5.73%,,,,,5.73%,,5.73%,,5.73%,5.73%,,,,,,,5.73%,,5.73%,,,,5.73%,,,5.73%,5.73%,,,5.73%,5.73%,5.73%,5.73%,,,,,,,5.73%,5.73%,5.73%,5.73%,,,,5.73%,5.73%,5.73%,,5.73%,,,,,,
